taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13405,14402,13774,15109,13336,16370,9834,53557,52561,11714,58731,45988
13400,14403,13747,15047,13359,16342,9863,53442,52550,11707,58725,45973
13415,14436,13755,15131,13360,16398,9859,53591,52627,11718,58822,46005
13407,14402,13766,15026,13355,16370,9774,53463,52469,11738,58763,45926
13400,14422,13762,15100,13365,16351,9846,53543,52516,11707,58787,45943
13386,14400,13767,15087,13345,16342,9820,53519,52473,11704,58730,45939
13407,14405,13774,15078,13347,16377,9857,53508,52544,11682,58749,45973
13390,14381,13739,15080,13345,16345,9828,53464,52447,11670,58676,45902
13402,14388,13742,15087,13349,16384,9814,53482,52500,11692,58780,45950
13392,14390,13751,15075,13358,16378,9814,53461,52478,11667,58754,45892
13385,14401,13764,15036,13339,16324,9810,53443,52448,11667,58681,45858
13396,14407,13737,15045,13329,16357,9832,53419,52512,11669,58721,45859
13406,14421,13752,15067,13344,16348,9867,53467,52514,11686,58759,45963
13416,14379,13783,15013,13351,16351,9774,53434,52460,11703,58704,45894
13401,14397,13748,15100,13337,16374,9825,53459,52518,11679,58743,45902
13399,14404,13733,15050,13346,16384,9806,53446,52449,11684,58741,45866
13400,14383,13738,15062,13338,16396,9791,53415,52464,11672,58744,45874
13406,14377,13744,15063,13326,16343,9829,53425,52466,11670,58698,45898
13397,14412,13737,15089,13349,16365,9840,53497,52535,11684,58711,45988
13378,14417,13737,15053,13330,16370,9774,53407,52462,11673,58734,45833
13402,14418,13755,15041,13362,16378,9826,53452,52534,11684,58749,45876
13393,14390,13746,15100,13345,16362,9817,53493,52485,11671,58729,45898
13393,14393,13754,15038,13317,16355,9773,53419,52443,11674,58669,45832
13389,14387,13731,15064,13322,16364,9792,53404,52445,11665,58711,45856
13390,14386,13747,15116,13344,16362,9836,53538,52503,11693,58764,45953
13395,14402,13742,15073,13363,16372,9868,53473,52532,11669,58744,45924
13403,14418,13761,15098,13358,16364,9819,53530,52544,11681,58774,45901
13384,14382,13746,15120,13341,16346,9780,53511,52404,11674,58766,45865
13386,14405,13745,15079,13350,16377,9861,53523,52482,11660,58762,45919
13383,14413,13746,15085,13335,16386,9825,53512,52463,11661,58779,45872
13401,14406,13751,15073,13362,16316,9853,53474,52508,11671,58705,45949
13391,14420,13758,15060,13334,16334,9845,53446,52531,11670,58677,45948
13383,14380,13768,15065,13352,16374,9818,53473,52451,11654,58749,45881
13382,14401,13746,15103,13348,16316,9817,53522,52428,11663,58682,45906
13407,14375,13750,15091,13322,16334,9797,53468,52427,11666,58648,45872
13377,14425,13759,15089,13325,16349,9823,53468,52441,11632,58694,45859
13390,14424,13719,15064,13357,16341,9850,53416,52543,11665,58672,45938
13403,14431,13741,15089,13347,16340,9871,53484,52560,11649,58693,45934
13390,14418,13748,15144,13405,16303,9805,53538,52459,11660,58758,45890
13388,14418,13751,15130,13350,16371,9841,53507,52490,11629,58773,45869
13392,14424,13739,15089,13372,16317,9853,53420,52504,11597,58742,45850
13395,14440,13736,15117,13388,16264,9869,53439,52533,11602,58710,45866
13394,14400,13738,15055,13375,16278,9899,53352,52508,11556,58653,45847
13405,14437,13741,15055,13439,16233,9943,53381,52595,11545,58730,45896
13411,14422,13726,15032,13471,16242,9951,53353,52582,11514,58742,45863
13363,14381,13690,15050,13496,16190,9952,53367,52464,11515,58697,45774
13382,14388,13731,15039,13511,16209,9962,53425,52538,11508,58719,45823
13382,14369,13733,15037,13503,16199,10010,53436,52511,11512,58676,45911
13393,14404,13743,15006,13523,16199,10071,53455,52594,11520,58719,45959
13401,14386,13723,15023,13514,16201,10099,53472,52593,11503,58676,45992
13384,14402,13737,15105,13503,16198,10065,53524,52585,11527,58700,45974
13382,14397,13704,15061,13543,16183,10051,53497,52538,11517,58722,45944
13395,14427,13725,15024,13539,16194,10039,53450,52572,11511,58727,45952
13387,14401,13691,15056,13520,16175,10050,53420,52534,11517,58705,45912
13380,14403,13710,15013,13526,16179,10065,53400,52608,11498,58657,45957
13385,14388,13717,14988,13535,16182,10087,53399,52596,11504,58669,45935
13392,14367,13745,15058,13551,16216,10052,53517,52575,11495,58780,45936
13383,14367,13725,14991,13524,16186,10051,53414,52505,11511,58694,45900
13387,14394,13721,15022,13558,16164,10065,53442,52601,11517,58719,45912
13366,14413,13713,15003,13530,16184,10132,53406,52600,11510,58638,46039
13385,14406,13700,15048,13532,16197,10081,53430,52627,11508,58717,45972
13391,14399,13709,15049,13526,16187,10087,53452,52616,11504,58702,45939
13398,14409,13705,15033,13540,16196,10076,53451,52618,11507,58729,45934
13402,14395,13722,15043,13539,16205,10094,53451,52593,11491,58722,45991
13387,14390,13710,15043,13552,16205,10108,53474,52632,11511,58731,45969
13404,14361,13722,15053,13564,16181,10126,53513,52630,11506,58707,46007
13392,14412,13719,15062,13559,16184,10131,53486,52671,11506,58747,45989
