taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13389,14438,13810,15073,13431,16241,9961,53527,52575,11594,58733,46187
13422,14390,13823,15066,13434,16239,9968,53510,52544,11579,58733,46208
13416,14419,13808,15120,13439,16240,9959,53527,52573,11594,58772,46209
13389,14434,13812,15065,13430,16260,9981,53496,52558,11582,58716,46189
13408,14381,13818,15082,13436,16257,9940,53501,52516,11590,58736,46193
13400,14395,13840,15090,13439,16263,9969,53567,52511,11585,58736,46195
13433,14415,13844,15115,13458,16270,9988,53623,52624,11574,58822,46210
13413,14430,13827,15108,13446,16251,9988,53560,52608,11574,58795,46193
13392,14428,13829,15138,13466,16247,9977,53632,52607,11609,58818,46235
13406,14408,13812,15075,13434,16258,9967,53499,52558,11572,58754,46160
13399,14423,13817,15118,13460,16246,9947,53558,52519,11559,58796,46146
13410,14404,13815,15124,13455,16226,9972,53586,52529,11556,58750,46138
13398,14386,13836,15105,13430,16248,9976,53571,52539,11567,58750,46171
13418,14409,13853,15080,13457,16216,9980,53577,52589,11578,58753,46209
13425,14418,13870,15131,13460,16233,9991,53652,52636,11570,58788,46266
13403,14412,13838,15089,13442,16191,9969,53538,52535,11566,58711,46207
13411,14387,13857,15145,13447,16260,9943,53654,52518,11591,58785,46177
13377,14398,13856,15114,13429,16279,9959,53600,52509,11565,58792,46162
13412,14418,13868,15140,13435,16256,9989,53651,52589,11566,58773,46241
13415,14420,13847,15105,13437,16265,9983,53565,52619,11576,58742,46252
13416,14406,13851,15106,13439,16261,9993,53600,52601,11607,58777,46247
13418,14388,13842,15115,13423,16272,9955,53587,52535,11576,58769,46186
13414,14385,13850,15077,13450,16237,9950,53563,52512,11564,58748,46147
13410,14379,13847,15090,13438,16221,9970,53602,52515,11581,58689,46170
13424,14425,13859,15082,13437,16240,9971,53576,52617,11571,58755,46211
13425,14407,13842,15078,13426,16239,9965,53548,52585,11573,58735,46157
13412,14398,13855,15113,13430,16255,9972,53605,52590,11576,58739,46209
13400,14403,13858,15067,13446,16190,9949,53545,52522,11543,58708,46133
13390,14389,13856,15103,13435,16258,9972,53611,52526,11567,58736,46222
13409,14411,13833,15095,13427,16277,9980,53562,52574,11569,58771,46181
13430,14410,13838,15085,13426,16271,9960,53594,52593,11576,58773,46179
13421,14381,13851,15098,13452,16222,9983,53572,52592,11571,58732,46179
13433,14386,13868,15114,13437,16218,9997,53648,52566,11570,58715,46258
13372,14416,13843,15125,13436,16212,9996,53596,52526,11567,58703,46193
13409,14393,13854,15083,13437,16256,9969,53566,52528,11556,58727,46162
13416,14385,13831,15109,13428,16199,9956,53545,52515,11566,58663,46166
13407,14402,13851,15094,13449,16245,9951,53554,52556,11560,58746,46180
13397,14408,13829,15076,13436,16280,9995,53586,52570,11578,58789,46183
13407,14401,13817,15144,13459,16259,9998,53610,52615,11576,58817,46233
13421,14402,13850,15134,13432,16224,9970,53621,52559,11565,58752,46169
13414,14426,13845,15181,13436,16222,9996,53695,52585,11576,58764,46252
13425,14407,13856,15100,13424,16257,9981,53585,52592,11577,58744,46211
13401,14428,13847,15101,13439,16289,10014,53653,52612,11583,58823,46229
13428,14442,13864,15084,13434,16233,9975,53576,52625,11577,58765,46202
13411,14447,13873,15110,13419,16245,9964,53608,52632,11580,58768,46218
13428,14400,13867,15055,13432,16236,9964,53551,52581,11580,58754,46211
13410,14376,13856,15093,13414,16246,9946,53557,52518,11570,58706,46184
13395,14437,13833,15167,13438,16257,9952,53634,52582,11582,58795,46202
13412,14424,13841,15100,13434,16278,9965,53595,52608,11581,58815,46216
13413,14401,13851,15049,13419,16239,9949,53495,52554,11563,58712,46181
13423,14394,13861,15149,13409,16243,9961,53628,52606,11588,58760,46228
13416,14389,13840,15023,13407,16219,9930,53460,52549,11578,58688,46125
13395,14410,13868,15099,13423,16284,9945,53620,52536,11566,58811,46143
13421,14408,13862,15113,13423,16235,9960,53580,52575,11560,58723,46185
13418,14425,13891,15093,13440,16201,9956,53602,52565,11555,58800,46163
13436,14419,13880,15080,13409,16258,9957,53566,52631,11556,58782,46197
13421,14429,13881,15117,13405,16299,9989,53652,52648,11567,58823,46220
13420,14389,13870,15098,13430,16224,9959,53604,52554,11579,58768,46157
13407,14400,13879,15063,13417,16270,9958,53568,52529,11568,58814,46133
13420,14387,13868,15088,13408,16246,9935,53610,52543,11557,58737,46115
13415,14400,13877,15107,13397,16275,9960,53632,52615,11582,58769,46235
13423,14410,13890,15015,13410,16231,9967,53497,52593,11560,58749,46135
13471,14413,13894,15060,13408,16250,9973,53588,52684,11571,58813,46177
13408,14381,13868,15069,13407,16209,9936,53563,52506,11548,58713,46077
13405,14415,13877,15176,13414,16252,9958,53669,52560,11555,58811,46160
13435,14392,13865,15078,13372,16217,9953,53500,52548,11553,58732,46130
13417,14420,13857,15073,13427,16237,9946,53509,52602,11557,58777,46102
13428,14408,13873,15064,13388,16240,9975,53508,52623,11540,58735,46126
13417,14433,13871,15136,13412,16243,9992,53657,52643,11549,58801,46145
13416,14443,13886,15104,13422,16222,9949,53610,52605,11565,58806,46158
13429,14403,13875,15111,13421,16252,10013,53644,52635,11573,58816,46224
13406,14390,13844,15110,13414,16223,9982,53558,52573,11550,58744,46148
13417,14438,13871,15153,13422,16230,9964,53673,52639,11568,58772,46237
13418,14405,13848,15103,13394,16218,9984,53577,52583,11565,58758,46163
13419,14403,13845,15098,13405,16238,9970,53546,52594,11548,58732,46158
13415,14375,13844,15081,13402,16218,9964,53510,52517,11526,58729,46096
13409,14415,13818,15108,13414,16238,9951,53520,52563,11550,58759,46094
13423,14406,13828,15103,13403,16235,9929,53547,52516,11552,58780,46072
13423,14401,13845,15055,13397,16271,9959,53523,52606,11564,58744,46166
13426,14392,13818,15067,13386,16241,9960,53469,52607,11556,58706,46138
13406,14452,13803,15088,13406,16224,9963,53512,52660,11550,58728,46146
13405,14405,13807,15016,13383,16221,9945,53395,52549,11537,58659,46089
13407,14391,13814,15063,13411,16228,9967,53485,52540,11544,58731,46120
13415,14397,13787,15059,13410,16221,9948,53419,52568,11536,58687,46092
13415,14423,13809,15090,13396,16210,9951,53538,52535,11564,58671,46167
13401,14411,13802,15067,13413,16219,9982,53483,52558,11566,58693,46165
13419,14417,13811,15088,13414,16207,9953,53463,52573,11541,58706,46169
13403,14406,13789,15067,13385,16257,9950,53474,52540,11548,58684,46156
13414,14389,13828,15049,13394,16221,9950,53463,52549,11573,58721,46150
13402,14403,13806,15020,13401,16205,9932,53397,52520,11554,58628,46106
13407,14436,13839,15017,13399,16264,9982,53470,52630,11567,58761,46153
13420,14404,13825,15071,13417,16214,9943,53483,52556,11556,58719,46148
13420,14413,13862,15043,13400,16245,9963,53517,52577,11550,58770,46178
13406,14410,13806,15087,13407,16235,9973,53479,52575,11564,58744,46191
13409,14387,13815,15132,13392,16222,9938,53549,52519,11551,58707,46136
13410,14403,13824,15063,13390,16192,9947,53462,52526,11564,58645,46171
13410,14418,13828,15123,13406,16243,9981,53545,52609,11545,58730,46170
13416,14398,13852,15087,13416,16214,9959,53530,52575,11558,58711,46174
13410,14407,13854,15059,13416,16265,9959,53520,52605,11552,58769,46155
13418,14383,13824,15104,13390,16195,9965,53485,52524,11547,58650,46165
13404,14393,13824,15069,13396,16227,9934,53456,52531,11562,58711,46085
13417,14383,13826,15057,13397,16185,9935,53472,52499,11571,58646,46141
13412,14407,13820,15060,13411,16233,9975,53467,52596,11562,58743,46146
13447,14391,13840,15088,13390,16245,9958,53566,52579,11563,58749,46178
13429,14418,13849,15108,13421,16243,9989,53608,52624,11581,58821,46213
13416,14432,13837,15047,13389,16219,9949,53499,52606,11574,58739,46166
13422,14379,13847,15086,13419,16236,9945,53562,52558,11563,58761,46137
13421,14396,13853,15113,13409,16263,9968,53601,52605,11566,58784,46195
13415,14420,13860,15068,13412,16256,9986,53540,52629,11555,58763,46211
13417,14419,13851,15062,13406,16242,9999,53533,52619,11580,58764,46231
13416,14407,13849,15107,13394,16273,9992,53602,52626,11582,58778,46199
13385,14415,13834,15087,13402,16225,10021,53557,52599,11569,58705,46216
13424,14409,13840,15061,13410,16238,9969,53521,52564,11545,58808,46123
13414,14393,13833,15045,13416,16246,9957,53483,52553,11554,58746,46106
13432,14386,13857,15124,13397,16220,9961,53577,52570,11552,58718,46202
13433,14391,13845,15048,13412,16251,9961,53494,52591,11554,58791,46148
13397,14436,13812,15082,13419,16217,9965,53487,52607,11559,58736,46147
13403,14388,13840,15040,13383,16224,9964,53471,52548,11551,58639,46151
13400,14381,13802,15096,13392,16219,9953,53490,52539,11562,58726,46114
13417,14422,13830,15095,13384,16239,9956,53530,52593,11566,58744,46181
13423,14449,13834,15140,13409,16263,9974,53574,52664,11573,58838,46210
13439,14403,13836,15109,13416,16293,9996,53586,52640,11552,58848,46162
13420,14425,13830,15132,13414,16242,9988,53620,52627,11581,58799,46201
13436,14379,13840,15064,13418,16249,9998,53542,52595,11553,58780,46159
13422,14398,13830,15066,13395,16252,9959,53495,52556,11571,58758,46143
13420,14435,13814,15088,13402,16254,9969,53516,52619,11540,58771,46131
13422,14434,13840,15111,13420,16258,9977,53579,52632,11558,58824,46169
13429,14425,13826,15102,13404,16253,9998,53562,52656,11562,58766,46245
13406,14439,13861,15161,13413,16246,10004,53667,52644,11553,58796,46231
13403,14390,13835,15114,13422,16240,9987,53576,52565,11574,58787,46202
13428,14411,13823,15095,13410,16272,9973,53568,52600,11565,58812,46177
13418,14389,13835,15079,13400,16252,9961,53528,52553,11545,58780,46127
13438,14449,13831,15095,13413,16279,9966,53533,52680,11557,58857,46172
13439,14428,13839,15140,13419,16272,9943,53618,52613,11558,58806,46145
13449,14397,13838,15128,13421,16278,9983,53627,52639,11552,58836,46176
13413,14416,13812,15097,13400,16239,9998,53555,52575,11574,58749,46161
13432,14407,13820,15091,13400,16257,9945,53543,52598,11553,58782,46094
13403,14415,13836,15095,13401,16246,9976,53549,52563,11554,58767,46137
13446,14447,13818,15089,13405,16238,9966,53547,52674,11559,58765,46130
13426,14420,13840,15118,13424,16258,9997,53596,52657,11572,58856,46194
13421,14433,13819,15094,13422,16279,9997,53567,52660,11563,58803,46183
13420,14417,13831,15089,13411,16223,9992,53553,52573,11553,58755,46158
13410,14416,13821,15129,13420,16287,9964,53618,52589,11567,58863,46168
13422,14417,13839,15088,13412,16255,9955,53553,52580,11569,58786,46138
13442,14441,13814,15086,13418,16286,9999,53546,52687,11561,58866,46182
13444,14426,13850,15056,13435,16276,9997,53559,52674,11580,58883,46191
13410,14425,13808,15073,13442,16271,10013,53549,52648,11572,58815,46196
13408,14403,13817,15118,13419,16272,9969,53572,52601,11590,58828,46161
13421,14420,13839,15107,13434,16251,9986,53567,52634,11571,58803,46161
13416,14415,13794,15163,13409,16256,10002,53585,52595,11566,58792,46177
13423,14425,13818,15146,13428,16249,10000,53611,52631,11579,58801,46229
13421,14429,13807,15111,13441,16262,9986,53550,52661,11578,58798,46187
13411,14431,13796,15106,13438,16254,9989,53532,52651,11580,58773,46205
13411,14450,13800,15084,13421,16246,9993,53521,52618,11586,58740,46211
13409,14409,13781,15144,13447,16242,10007,53575,52621,11591,58767,46201
13426,14419,13790,15141,13438,16266,9972,53578,52578,11571,58801,46156
13424,14456,13802,15152,13453,16290,10043,53657,52701,11607,58891,46280
13442,14445,13794,15071,13438,16224,10021,53492,52713,11601,58747,46262
13415,14435,13814,15192,13460,16270,10028,53684,52679,11594,58856,46276
13445,14451,13800,15122,13438,16274,10018,53634,52716,11603,58842,46269
13399,14450,13810,15117,13465,16274,10009,53576,52676,11599,58827,46236
13416,14380,13802,15104,13435,16247,9974,53502,52540,11569,58735,46168
13425,14426,13804,15112,13425,16247,10012,53534,52640,11581,58758,46241
13415,14433,13786,15065,13442,16220,9996,53468,52643,11590,58732,46218
13423,14428,13827,15071,13443,16236,10016,53576,52612,11593,58746,46272
13426,14416,13800,15098,13440,16250,10001,53547,52592,11582,58776,46215
13401,14391,13826,15133,13451,16265,10008,53634,52568,11600,58828,46237
13420,14415,13827,15171,13453,16236,10002,53631,52609,11571,58799,46244
13429,14435,13838,15125,13461,16267,10028,53630,52708,11598,58843,46307
13420,14416,13821,15146,13460,16245,10020,53638,52643,11591,58821,46275
13424,14421,13824,15116,13451,16252,10012,53607,52664,11575,58791,46249
13436,14405,13829,15095,13448,16247,10019,53596,52631,11572,58763,46219
13412,14419,13848,15155,13441,16256,10020,53652,52660,11580,58821,46254
13414,14408,13812,15135,13465,16242,10029,53623,52616,11566,58796,46225
13417,14454,13836,15107,13439,16276,10034,53642,52661,11585,58798,46286
13432,14428,13837,15097,13452,16258,10014,53603,52675,11594,58766,46289
13416,14455,13846,15189,13456,16274,10037,53700,52687,11564,58849,46292
13419,14411,13831,15144,13457,16264,10001,53647,52617,11587,58812,46231
13403,14441,13830,15065,13429,16317,10014,53562,52674,11596,58825,46273
13419,14409,13820,15141,13444,16239,10015,53631,52648,11585,58782,46232
13423,14437,13818,15184,13459,16225,10032,53669,52666,11595,58775,46294
13408,14418,13821,15059,13443,16257,10007,53533,52607,11563,58769,46215
13397,14421,13807,15158,13437,16277,10022,53660,52615,11585,58815,46250
13437,14424,13813,15115,13425,16282,9996,53557,52640,11587,58804,46252
13428,14406,13825,15125,13430,16292,9988,53599,52618,11569,58804,46217
13428,14428,13809,15103,13442,16262,9999,53558,52663,11580,58779,46222
13435,14423,13823,15100,13441,16273,10028,53568,52666,11574,58812,46263
13419,14460,13813,15059,13445,16256,10024,53526,52670,11570,58797,46224
13425,14454,13816,15138,13439,16279,10054,53650,52674,11571,58843,46277
13422,14435,13814,15105,13447,16246,10031,53600,52644,11583,58792,46276
13437,14412,13834,15106,13431,16237,9999,53610,52609,11581,58776,46237
13425,14445,13825,15154,13485,16254,10049,53675,52715,11586,58836,46302
13444,14439,13838,15111,13441,16284,10052,53657,52712,11583,58842,46286
13435,14455,13829,15125,13442,16268,10045,53612,52742,11580,58821,46307
13428,14454,13831,15125,13439,16280,10048,53632,52696,11595,58816,46313
13423,14396,13825,15069,13453,16217,10032,53555,52598,11578,58728,46229
13441,14405,13830,15129,13442,16262,10002,53619,52632,11587,58807,46239
13419,14411,13823,15138,13425,16265,10020,53634,52603,11577,58760,46267
13425,14400,13845,15100,13443,16302,10016,53623,52648,11592,58794,46271
13420,14408,13805,15077,13436,16223,10039,53525,52609,11574,58714,46237
13411,14435,13805,15132,13442,16211,10058,53603,52629,11584,58731,46280
13419,14439,13812,15130,13436,16312,10040,53669,52663,11581,58853,46233
13424,14449,13825,15107,13430,16228,10026,53612,52641,11585,58757,46239
13446,14404,13816,15105,13419,16276,10010,53594,52637,11591,58777,46239
13428,14435,13809,15180,13445,16249,10051,53687,52676,11586,58840,46279
13437,14493,13838,15161,13449,16275,10075,53702,52774,11590,58851,46338
13457,14455,13843,15176,13442,16260,10044,53733,52737,11602,58866,46334
13439,14429,13841,15130,13422,16265,10041,53644,52704,11581,58784,46285
13450,14434,13818,15156,13446,16251,10024,53660,52696,11603,58836,46274
13441,14428,13832,15102,13427,16268,10019,53585,52680,11582,58790,46255
13445,14456,13833,15135,13436,16264,10037,53643,52726,11564,58813,46248
13425,14427,13837,15185,13455,16263,10045,53742,52681,11576,58822,46253
13427,14457,13833,15159,13441,16247,10032,53638,52742,11586,58788,46290
13421,14445,13856,15129,13418,16286,10002,53657,52685,11575,58802,46183
13431,14413,13865,15091,13448,16266,9998,53608,52683,11567,58796,46216
13428,14416,13861,15120,13447,16248,9979,53646,52656,11564,58850,46192
13434,14438,13882,15151,13441,16296,10027,53707,52720,11592,58888,46276
13444,14447,13869,15096,13431,16275,10013,53645,52710,11579,58806,46274
13427,14432,13877,15131,13434,16300,9985,53653,52708,11568,58834,46213
13410,14418,13904,15081,13437,16231,9987,53624,52605,11560,58769,46214
13427,14415,13878,15140,13433,16275,9970,53674,52632,11555,58850,46182
13417,14414,13858,15105,13428,16251,10009,53608,52635,11572,58761,46220
13426,14454,13859,15121,13421,16260,9987,53627,52671,11563,58774,46237
13421,14447,13864,15130,13405,16327,9970,53701,52641,11592,58840,46232
13437,14419,13868,15127,13422,16303,10005,53644,52664,11555,58834,46237
13435,14415,13873,15061,13414,16261,9965,53546,52599,11543,58784,46144
13416,14425,13866,15080,13416,16240,9991,53576,52613,11557,58731,46223
13410,14426,13848,15091,13411,16263,9972,53569,52605,11560,58765,46170
13447,14430,13842,15113,13419,16224,9969,53570,52660,11567,58747,46256
13436,14431,13843,15083,13432,16239,10011,53581,52688,11576,58743,46278
13444,14410,13829,15060,13423,16246,9985,53532,52656,11596,58790,46217
13428,14395,13841,15039,13413,16235,9993,53517,52598,11561,58717,46177
13424,14407,13841,15107,13416,16261,9950,53564,52585,11552,58809,46138
13412,14427,13804,15046,13434,16239,9989,53472,52616,11562,58748,46177
13432,14422,13843,15098,13417,16221,10002,53544,52665,11572,58727,46229
13426,14415,13848,15112,13419,16261,9953,53594,52617,11559,58776,46135
13444,14441,13855,15157,13435,16240,9997,53662,52682,11563,58817,46221
13433,14437,13836,15149,13408,16273,9979,53649,52675,11577,58810,46216
13423,14412,13828,15095,13429,16255,9983,53552,52631,11566,58800,46214
13436,14416,13825,15107,13420,16262,9993,53590,52647,11582,58788,46230
13436,14427,13828,15098,13414,16282,9952,53545,52647,11560,58808,46168
13417,14436,13828,15114,13432,16287,9979,53594,52655,11578,58844,46245
13438,14433,13850,15114,13423,16270,9971,53634,52680,11558,58820,46224
13419,14421,13808,15053,13417,16267,9984,53485,52633,11571,58749,46191
13415,14409,13852,15106,13417,16251,9962,53579,52595,11560,58768,46212
13425,14405,13820,15101,13412,16223,9950,53520,52591,11552,58735,46154
13419,14451,13837,15165,13443,16254,9966,53636,52652,11563,58841,46180
13426,14430,13869,15089,13412,16247,9998,53578,52653,11572,58739,46254
13440,14419,13856,15068,13439,16218,9973,53548,52642,11559,58769,46210
13405,14394,13828,15018,13402,16247,9897,53459,52483,11556,58703,46072
13421,14406,13847,15082,13402,16234,9948,53515,52557,11566,58750,46167
13425,14393,13845,15119,13416,16213,9962,53583,52566,11575,58712,46230
13415,14411,13850,15123,13408,16252,9981,53606,52578,11575,58770,46223
13413,14430,13857,15166,13396,16256,9933,53650,52575,11563,58787,46174
13426,14411,13868,15082,13415,16254,9987,53579,52644,11573,58787,46255
13416,14407,13854,15096,13403,16250,9949,53561,52537,11546,58757,46123
13421,14401,13877,15087,13411,16247,9971,53613,52602,11566,58769,46220
13430,14407,13870,15107,13424,16265,9956,53606,52598,11570,58832,46179
13430,14416,13867,15093,13423,16264,9996,53628,52647,11566,58833,46240
13444,14469,13871,15084,13401,16242,10025,53626,52706,11581,58764,46306
13418,14424,13853,15067,13421,16242,9966,53558,52628,11565,58794,46158
13403,14405,13857,15126,13411,16253,9957,53596,52554,11549,58761,46169
13413,14411,13860,15096,13394,16252,9961,53577,52560,11552,58807,46168
13425,14392,13856,15134,13409,16240,9971,53625,52541,11556,58736,46177
13427,14422,13877,15139,13407,16258,9985,53642,52660,11575,58806,46218
13431,14384,13873,15084,13405,16275,9968,53581,52571,11561,58800,46156
13434,14447,13857,15153,13405,16264,9998,53684,52703,11577,58821,46221
13414,14412,13890,15121,13415,16263,9957,53634,52603,11555,58812,46176
13429,14429,13882,15166,13411,16274,9965,53692,52638,11574,58869,46192
13417,14390,13854,15172,13394,16250,9955,53647,52562,11555,58778,46144
13438,14430,13857,15151,13424,16239,10001,53639,52684,11566,58793,46234
13423,14431,13880,15062,13402,16277,9993,53559,52679,11610,58780,46219
13426,14423,13874,15126,13420,16234,9998,53635,52660,11573,58757,46219
13414,14396,13867,15135,13402,16267,9959,53643,52584,11565,58802,46141
13415,14417,13868,15091,13413,16272,9973,53596,52596,11569,58826,46161
13420,14429,13854,15075,13455,16245,10013,53617,52648,11575,58859,46136
13435,14439,13883,15134,13410,16260,9984,53673,52679,11584,58861,46171
13445,14436,13853,15082,13400,16274,10006,53603,52684,11568,58804,46170
13402,14446,13847,15141,13406,16263,10004,53627,52663,11582,58833,46170
13437,14437,13838,15099,13405,16262,10027,53587,52701,11582,58837,46138
13427,14440,13845,15093,13400,16273,10014,53581,52680,11573,58873,46124
13423,14406,13816,15125,13411,16263,9993,53600,52603,11575,58817,46098
13414,14474,13847,15155,13416,16244,10036,53663,52694,11588,58897,46190
13440,14436,13859,15119,13433,16244,10010,53608,52699,11573,58851,46117
13445,14434,13851,15095,13425,16259,10018,53617,52668,11558,58865,46122
13435,14428,13853,15080,13414,16233,9984,53576,52647,11578,58813,46115
13434,14432,13847,15119,13424,16257,10007,53608,52641,11582,58850,46151
13440,14431,13839,15083,13425,16269,10029,53614,52702,11591,58822,46207
13412,14461,13838,15099,13414,16272,10018,53575,52694,11572,58845,46176
13438,14454,13833,15157,13431,16289,10038,53627,52751,11590,58869,46258
13428,14441,13852,15139,13424,16235,10029,53642,52658,11578,58820,46203
13405,14418,13839,15101,13426,16227,10095,53562,52681,11581,58753,46245
13427,14404,13837,15098,13427,16253,10024,53596,52612,11586,58783,46193
13395,14425,13818,15119,13446,16261,10027,53573,52616,11583,58796,46189
13422,14450,13816,15101,13437,16289,10032,53568,52713,11602,58853,46222
13427,14445,13822,15139,13435,16254,10055,53600,52693,11587,58841,46262
13429,14422,13835,15131,13442,16296,10043,53606,52671,11590,58863,46234
13406,14440,13836,15068,13435,16268,10027,53583,52626,11625,58766,46251
13409,14445,13824,15167,13430,16243,10058,53608,52644,11596,58818,46279
13424,14411,13823,15064,13439,16227,9985,53481,52577,11588,58777,46145
13428,14482,13837,15111,13448,16282,10033,53620,52750,11603,58825,46245
13422,14418,13821,15106,13430,16256,10061,53566,52619,11605,58801,46301
13431,14418,13812,15073,13421,16235,10043,53510,52637,11603,58733,46262
13414,14408,13796,15049,13451,16268,9996,53473,52643,11590,58823,46115
13392,14409,13818,15121,13446,16272,10046,53592,52561,11603,58795,46245
13435,14405,13804,15062,13437,16240,10048,53479,52620,11616,58761,46258
13424,14431,13810,15124,13455,16273,10066,53600,52656,11612,58821,46297
13432,14422,13812,15088,13461,16256,10079,53541,52709,11633,58804,46315
13414,14446,13818,15138,13455,16295,10081,53682,52674,11633,58870,46384
13447,14413,13788,15056,13447,16251,10050,53493,52649,11637,58771,46280
13419,14396,13820,15066,13450,16222,10064,53505,52562,11611,58769,46222
13442,14448,13818,15108,13450,16283,10067,53585,52731,11672,58829,46358
13423,14441,13808,15142,13452,16279,10060,53603,52675,11633,58835,46337
13434,14430,13784,15133,13492,16260,10067,53561,52697,11627,58854,46295
13411,14457,13768,15063,13462,16306,10074,53487,52682,11650,58803,46294
13420,14416,13773,15081,13482,16245,10083,53497,52605,11633,58782,46260
13415,14400,13791,15132,13482,16256,10095,53577,52565,11646,58810,46325
13402,14406,13764,15088,13464,16235,10114,53502,52567,11648,58758,46314
13388,14424,13760,15148,13463,16264,10135,53533,52605,11620,58806,46271
13408,14420,13755,15032,13487,16250,10116,53418,52609,11610,58723,46250
