taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13360,14409,13714,15090,13565,16199,9963,53485,52539,11517,58744,45858
13390,14432,13692,15118,13551,16236,9999,53534,52629,11532,58794,45948
13385,14411,13745,15014,13573,16201,9963,53425,52557,11496,58763,45808
13378,14429,13714,15081,13552,16221,10013,53522,52635,11542,58764,45938
13398,14389,13731,15043,13565,16167,9961,53463,52526,11525,58703,45864
13382,14393,13716,15059,13563,16214,9978,53468,52565,11510,58763,45857
13382,14423,13710,15030,13552,16197,10001,53429,52587,11520,58741,45882
13400,14447,13707,15093,13547,16240,9998,53518,52660,11530,58801,45947
13385,14412,13727,15046,13579,16220,9992,53486,52603,11522,58795,45895
13397,14399,13729,15076,13571,16202,10008,53514,52625,11538,58793,45958
13393,14395,13708,15080,13591,16206,9994,53490,52617,11533,58781,45890
13395,14384,13711,15084,13593,16207,10009,53512,52601,11525,58787,45903
13406,14418,13710,15072,13562,16231,10055,53502,52678,11521,58841,45976
13389,14410,13719,15053,13565,16208,10041,53473,52648,11537,58790,45957
13393,14426,13720,15126,13578,16220,10056,53552,52680,11519,58834,45987
13391,14450,13712,15074,13588,16218,10047,53510,52696,11518,58853,45968
13385,14418,13724,15029,13568,16191,10072,53488,52643,11532,58721,46010
13404,14438,13722,15085,13569,16202,10060,53529,52684,11524,58781,45997
13405,14436,13736,15064,13568,16199,10056,53533,52673,11518,58774,45949
13393,14432,13731,15088,13592,16216,10086,53579,52723,11547,58805,46081
13398,14434,13709,15072,13576,16218,10066,53517,52695,11529,58802,46018
13415,14417,13725,15082,13610,16228,10032,53552,52717,11529,58837,45963
13387,14391,13724,15055,13568,16182,10071,53502,52604,11515,58736,45956
13400,14394,13733,15055,13603,16234,10055,53547,52636,11505,58851,45965
13391,14394,13726,15023,13573,16205,10077,53484,52657,11529,58745,45992
13367,14424,13721,15152,13606,16210,10114,53649,52694,11531,58825,46109
13392,14426,13726,15034,13579,16230,10071,53495,52688,11529,58825,45999
13427,14442,13754,15064,13600,16233,10101,53565,52788,11529,58885,46056
13417,14432,13757,15051,13612,16211,10107,53579,52741,11516,58854,46050
13389,14423,13756,15085,13591,16213,10099,53591,52656,11531,58851,46090
13407,14414,13745,15081,13581,16223,10091,53592,52686,11525,58821,46043
13417,14409,13740,15069,13595,16201,10091,53599,52669,11545,58824,46064
13405,14430,13729,15064,13579,16208,10148,53543,52749,11534,58797,46111
13429,14436,13746,15083,13614,16280,10132,53702,52789,11536,58943,46120
13406,14407,13751,15033,13585,16229,10114,53574,52644,11535,58826,46064
13411,14449,13763,15089,13582,16254,10128,53663,52727,11543,58883,46111
13419,14432,13760,15083,13551,16240,10055,53595,52693,11539,58833,46018
13418,14424,13756,15083,13538,16215,9998,53538,52648,11553,58802,45971
13408,14451,13776,15036,13453,16259,9954,53461,52593,11561,58804,45931
13418,14425,13811,15064,13392,16354,9944,53538,52612,11578,58809,45989
13412,14415,13791,15094,13359,16358,9909,53553,52583,11624,58810,46007
13411,14400,13795,15099,13343,16387,9857,53593,52546,11661,58789,45939
13444,14413,13792,15061,13352,16380,9819,53564,52543,11703,58826,45930
13417,14401,13805,15068,13365,16388,9857,53553,52583,11682,58844,45957
13403,14396,13795,15081,13358,16408,9837,53524,52586,11689,58813,45947
13408,14444,13801,15083,13345,16437,9854,53658,52617,11711,58863,45995
13414,14407,13797,15103,13331,16454,9835,53609,52563,11715,58855,46011
13413,14431,13806,15108,13356,16430,9771,53660,52527,11735,58901,45983
13414,14429,13782,15089,13358,16383,9810,53591,52561,11720,58825,45960
13450,14457,13770,15103,13357,16427,9854,53580,52709,11741,58905,46028
13438,14428,13816,15099,13340,16401,9841,53666,52607,11751,58862,46027
13432,14441,13793,15185,13379,16366,9850,53718,52637,11775,58846,46146
13409,14379,13804,15128,13340,16387,9792,53651,52504,11746,58790,46011
13428,14433,13795,15107,13333,16406,9792,53602,52562,11748,58840,46020
13427,14403,13787,15070,13342,16405,9829,53577,52549,11738,58792,46030
13432,14407,13777,15098,13366,16393,9852,53604,52646,11768,58810,46078
13424,14396,13781,15114,13340,16413,9857,53606,52600,11734,58807,46036
13436,14428,13790,15092,13337,16422,9808,53598,52595,11737,58836,46001
13399,14367,13779,15120,13354,16370,9819,53606,52466,11727,58754,45976
13383,14387,13771,15063,13327,16358,9802,53512,52440,11726,58719,45912
13388,14433,13760,15067,13340,16369,9801,53506,52514,11727,58755,45934
13431,14412,13772,15142,13321,16408,9816,53570,52556,11718,58810,46006
13397,14377,13751,15090,13328,16388,9761,53490,52462,11702,58746,45857
13404,14402,13765,15073,13320,16385,9822,53523,52544,11705,58747,45947
13387,14375,13770,15039,13340,16355,9780,53482,52397,11734,58692,45900
13392,14412,13771,15109,13358,16379,9805,53561,52483,11682,58797,45891
13398,14392,13762,15089,13343,16368,9793,53550,52490,11687,58753,45882
13388,14379,13799,15055,13336,16392,9796,53498,52474,11690,58765,45933
13393,14400,13763,15083,13343,16394,9847,53523,52542,11731,58770,46003
13396,14423,13770,15124,13337,16401,9807,53547,52526,11683,58790,45941
13408,14396,13780,15080,13345,16364,9790,53497,52493,11711,58745,45922
13389,14397,13753,15122,13353,16376,9840,53576,52494,11709,58760,45944
13404,14387,13761,15055,13341,16384,9842,53467,52549,11710,58769,45930
13404,14408,13745,15029,13315,16341,9843,53436,52521,11704,58639,45954
13406,14444,13779,15097,13359,16395,9813,53558,52578,11682,58831,45948
13397,14411,13762,15103,13336,16418,9842,53545,52534,11694,58803,45945
13401,14410,13772,15117,13349,16338,9868,53577,52534,11699,58767,45976
13386,14412,13781,15087,13335,16412,9805,53583,52477,11692,58824,45918
13409,14419,13769,15038,13340,16373,9837,53494,52521,11680,58753,45946
13402,14403,13766,15098,13354,16371,9835,53521,52509,11697,58778,45965
13407,14420,13761,15062,13353,16375,9801,53495,52529,11675,58763,45892
13401,14405,13744,15049,13347,16384,9854,53444,52528,11674,58731,45941
13390,14438,13748,15093,13347,16362,9857,53521,52523,11655,58734,45939
13405,14415,13768,15063,13351,16375,9875,53471,52559,11629,58788,45922
13399,14404,13752,15024,13360,16313,9848,53351,52475,11613,58682,45842
13428,14432,13759,15078,13383,16357,9909,53473,52610,11606,58796,45950
13421,14421,13749,15090,13389,16310,9879,53452,52532,11586,58747,45878
13398,14466,13756,15101,13449,16237,9961,53473,52600,11558,58748,45916
13415,14413,13741,15066,13482,16227,9951,53469,52583,11548,58759,45884
13403,14441,13731,15081,13525,16258,9959,53469,52640,11522,58809,45863
13393,14420,13728,15031,13555,16207,9969,53447,52601,11531,58771,45861
13435,14413,13776,15107,13561,16262,10029,53635,52697,11536,58913,46000
13399,14425,13726,15039,13593,16212,10061,53485,52699,11518,58830,45985
13396,14383,13734,15062,13559,16170,10032,53534,52564,11524,58719,45964
13371,14366,13714,15040,13562,16169,10056,53488,52511,11519,58713,45929
13390,14402,13753,15071,13547,16210,10059,53548,52611,11500,58760,45977
13388,14403,13738,15034,13555,16204,10053,53511,52577,11512,58756,45912
13384,14428,13737,15062,13583,16228,10053,53542,52648,11517,58813,46000
13382,14407,13720,15037,13599,16247,10066,53551,52656,11502,58832,45925
13386,14403,13737,15005,13562,16204,10095,53493,52600,11506,58737,45957
13392,14388,13717,15016,13580,16200,10044,53449,52611,11498,58765,45904
13376,14411,13729,15006,13561,16221,10060,53475,52574,11492,58759,45921
13381,14384,13722,15046,13563,16193,10083,53500,52591,11509,58711,45997
13381,14381,13730,15092,13567,16223,10092,53572,52622,11501,58796,45992
13392,14383,13724,15038,13550,16208,10139,53523,52645,11529,58730,46036
13395,14389,13733,15028,13579,16206,10088,53494,52635,11500,58793,45975
13393,14406,13716,15020,13571,16189,10129,53486,52628,11509,58760,46015
13390,14411,13720,15023,13604,16208,10133,53496,52701,11511,58801,46034
13393,14413,13706,15000,13598,16206,10130,53461,52689,11506,58811,45957
13395,14409,13727,15031,13567,16215,10122,53508,52663,11508,58763,46014
13396,14377,13703,15043,13562,16192,10125,53466,52651,11511,58705,46018
13384,14421,13712,15057,13582,16225,10145,53516,52722,11508,58795,46024
13394,14420,13701,15005,13583,16169,10146,53419,52688,11494,58729,45984
13372,14423,13750,15049,13592,16210,10165,53549,52694,11501,58812,46084
13380,14391,13739,15021,13572,16216,10214,53513,52689,11504,58764,46106
13399,14396,13718,15064,13599,16236,10172,53558,52732,11530,58801,46122
13401,14398,13709,15009,13579,16214,10171,53495,52715,11525,58778,46037
13396,14413,13721,15070,13613,16217,10191,53576,52766,11509,58805,46117
13397,14408,13735,15033,13580,16190,10178,53542,52693,11510,58749,46059
13377,14432,13697,15150,13584,16182,10180,53623,52707,11539,58781,46114
13398,14374,13740,15030,13602,16199,10181,53507,52716,11502,58769,46096
13395,14405,13728,15065,13602,16217,10205,53568,52771,11526,58808,46156
13389,14406,13728,15017,13634,16220,10184,53518,52752,11520,58837,46081
13402,14415,13735,15072,13596,16224,10191,53607,52770,11517,58826,46130
13388,14465,13745,15029,13603,16235,10194,53587,52783,11513,58881,46091
13392,14398,13753,15047,13603,16206,10152,53562,52716,11525,58796,46081
13382,14405,13729,15048,13637,16202,10129,53556,52720,11523,58826,46032
13406,14427,13732,15094,13603,16189,10219,53628,52764,11531,58796,46184
13406,14422,13737,15063,13608,16213,10223,53598,52782,11530,58839,46155
13425,14416,13759,15060,13609,16236,10214,53623,52770,11519,58876,46196
13400,14425,13732,15056,13609,16233,10192,53602,52737,11512,58862,46132
13394,14421,13756,15069,13639,16227,10176,53646,52788,11521,58904,46105
13389,14462,13723,15109,13608,16205,10159,53629,52750,11519,58861,46108
13407,14425,13744,15083,13628,16214,10159,53625,52769,11507,58869,46082
13379,14453,13751,15063,13659,16221,10190,53596,52853,11539,58894,46125
13424,14431,13734,15052,13630,16241,10222,53569,52795,11509,58880,46176
13391,14401,13707,15012,13634,16190,10166,53473,52753,11513,58803,46033
13381,14407,13742,15006,13621,16204,10153,53568,52700,11515,58812,46062
13388,14421,13726,15073,13633,16186,10157,53580,52722,11520,58797,46110
13408,14428,13756,15094,13621,16221,10151,53653,52781,11529,58866,46139
13417,14423,13742,15054,13628,16229,10160,53588,52787,11528,58868,46120
13429,14430,13756,15067,13630,16216,10158,53616,52794,11534,58860,46123
13401,14414,13764,15096,13601,16231,10091,53596,52682,11511,58862,46027
13397,14426,13760,15078,13587,16259,10004,53594,52654,11522,58908,45920
13420,14435,13757,15112,13482,16277,9972,53527,52671,11569,58784,46005
13420,14469,13773,15180,13424,16326,9988,53618,52697,11573,58897,46032
13421,14466,13781,15070,13363,16350,9945,53478,52664,11573,58810,45962
13429,14474,13780,15110,13389,16378,9926,53543,52709,11610,58913,45968
13417,14443,13790,15046,13357,16389,9914,53517,52630,11649,58824,45980
13413,14426,13800,15040,13382,16343,9858,53514,52520,11640,58778,45950
13384,14418,13784,15038,13360,16365,9860,53479,52515,11651,58788,45921
13415,14432,13798,15120,13370,16415,9847,53587,52602,11656,58869,45994
13418,14408,13783,15068,13347,16403,9851,53536,52577,11667,58835,45930
13423,14440,13788,15095,13375,16423,9847,53553,52638,11678,58873,45982
13423,14407,13796,15129,13339,16404,9812,53624,52505,11663,58828,45902
13419,14422,13783,15067,13358,16430,9852,53542,52587,11705,58830,46006
13411,14416,13794,15047,13361,16383,9848,53542,52556,11706,58780,46008
13430,14446,13802,15130,13360,16448,9840,53686,52627,11715,58897,46034
13422,14416,13781,15095,13356,16404,9847,53550,52602,11708,58820,45991
13422,14449,13794,15064,13340,16404,9834,53544,52620,11715,58829,46028
13398,14394,13775,15115,13339,16424,9799,53540,52498,11703,58815,45929
13421,14414,13796,15119,13359,16394,9824,53648,52518,11688,58847,45902
13406,14386,13792,15068,13361,16429,9841,53538,52531,11707,58834,45963
13423,14421,13788,15118,13352,16395,9836,53597,52599,11707,58809,45989
13426,14421,13781,15172,13352,16438,9845,53686,52560,11718,58912,46016
13415,14398,13784,15049,13355,16421,9816,53504,52541,11681,58830,45919
13407,14423,13767,15075,13336,16405,9806,53564,52514,11695,58786,45896
13407,14388,13759,15111,13349,16380,9804,53558,52475,11684,58788,45878
13409,14375,13740,15055,13326,16372,9824,53451,52484,11692,58739,45890
13402,14425,13772,15115,13345,16437,9852,53590,52598,11700,58842,46005
13412,14392,13766,15105,13340,16385,9849,53557,52532,11712,58759,45999
13399,14407,13758,15087,13353,16360,9838,53492,52520,11680,58760,45935
13383,14394,13740,15132,13357,16369,9795,53543,52461,11698,58780,45844
13380,14391,13756,15087,13336,16404,9804,53550,52407,11683,58759,45874
13395,14408,13743,15098,13340,16369,9783,53497,52444,11663,58749,45853
13408,14411,13759,15067,13339,16367,9842,53523,52528,11674,58749,45913
13394,14419,13765,15040,13335,16390,9854,53463,52524,11676,58747,45922
13407,14420,13740,15054,13335,16384,9810,53454,52517,11685,58768,45909
13392,14356,13751,15068,13349,16363,9787,53471,52402,11674,58733,45846
13403,14375,13779,15036,13340,16383,9785,53456,52431,11660,58735,45888
13398,14401,13749,15062,13351,16357,9832,53455,52505,11661,58727,45885
13393,14426,13754,15074,13341,16408,9852,53515,52557,11679,58775,45950
13410,14386,13758,15093,13338,16344,9854,53485,52517,11668,58710,45951
13384,14377,13745,15080,13341,16384,9841,53448,52475,11644,58742,45855
13388,14410,13743,15060,13335,16397,9852,53449,52527,11662,58755,45884
13388,14369,13752,15079,13328,16341,9798,53429,52408,11646,58655,45836
13406,14372,13754,15087,13332,16361,9797,53469,52419,11626,58701,45791
13402,14371,13751,15062,13349,16324,9821,53437,52422,11649,58710,45838
13404,14387,13762,15022,13341,16355,9864,53427,52516,11647,58724,45901
13404,14405,13765,15089,13344,16343,9854,53514,52533,11636,58746,45878
13387,14396,13762,15063,13326,16347,9798,53413,52438,11621,58671,45796
13392,14379,13748,15063,13358,16367,9850,53448,52444,11611,58755,45799
13406,14405,13760,15013,13353,16352,9853,53414,52491,11614,58734,45852
13394,14398,13789,15078,13356,16357,9840,53475,52505,11627,58751,45889
13383,14408,13756,15088,13348,16357,9855,53521,52488,11614,58728,45865
13402,14422,13726,15106,13360,16348,9824,53423,52525,11599,58787,45834
13391,14407,13752,15098,13352,16309,9861,53432,52454,11587,58695,45850
13405,14422,13772,15073,13369,16320,9880,53468,52504,11580,58744,45870
13401,14415,13759,15116,13377,16318,9869,53475,52496,11564,58771,45869
13400,14424,13755,15031,13391,16303,9922,53384,52576,11565,58748,45882
13408,14441,13728,15082,13391,16262,9920,53376,52578,11542,58695,45901
13414,14394,13759,15083,13423,16289,9942,53463,52557,11555,58757,45920
13414,14411,13745,14992,13460,16234,9931,53323,52564,11533,58693,45840
13401,14400,13727,14982,13501,16187,9887,53297,52533,11519,58676,45757
13385,14400,13731,14953,13522,16198,9915,53259,52529,11508,58671,45770
13404,14394,13731,14967,13554,16253,9964,53377,52574,11513,58812,45823
13399,14393,13725,15077,13596,16177,10055,53493,52677,11536,58776,45984
13394,14403,13744,15008,13564,16237,10027,53485,52627,11513,58777,45937
13371,14392,13713,15006,13540,16196,10042,53422,52541,11506,58698,45914
13379,14372,13734,14975,13549,16196,10003,53416,52527,11518,58683,45861
13383,14385,13736,15024,13556,16217,10008,53465,52563,11518,58720,45891
