taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13341,14337,13800,15029,13358,16159,9830,53312,52282,11493,58482,45733
13365,14318,13820,14943,13320,16174,9802,53212,52264,11491,58468,45720
13350,14329,13832,15017,13325,16178,9870,53366,52276,11503,58550,45825
13374,14332,13809,14947,13328,16163,9840,53182,52317,11475,58462,45717
13371,14354,13829,14984,13341,16196,9834,53300,52323,11484,58547,45784
13363,14336,13840,14997,13329,16168,9862,53330,52332,11491,58530,45807
13368,14339,13834,14983,13337,16208,9824,53314,52270,11483,58541,45740
13364,14337,13830,14944,13317,16164,9828,53218,52265,11495,58454,45761
13364,14330,13843,14972,13341,16200,9845,53301,52317,11499,58559,45775
13358,14372,13827,15009,13359,16221,9880,53351,52390,11511,58554,45844
13360,14344,13859,15003,13344,16224,9824,53356,52313,11504,58602,45765
13360,14349,13831,14972,13347,16243,9864,53328,52321,11508,58597,45764
13370,14382,13834,15034,13334,16205,9878,53397,52383,11510,58586,45847
13383,14340,13835,14955,13344,16216,9887,53287,52363,11497,58594,45783
13362,14333,13842,15011,13331,16181,9857,53341,52280,11512,58496,45807
13345,14372,13833,15060,13343,16231,9853,53393,52348,11496,58628,45760
13375,14336,13865,14989,13363,16212,9871,53383,52381,11509,58613,45784
13366,14386,13851,15011,13357,16202,9884,53368,52394,11505,58601,45832
13354,14387,13839,14978,13389,16190,9873,53353,52360,11502,58573,45799
13353,14333,13830,15010,13353,16188,9855,53334,52297,11522,58524,45806
13347,14342,13825,14992,13346,16197,9852,53330,52291,11499,58546,45782
13357,14374,13833,15036,13367,16183,9873,53340,52359,11503,58584,45855
13360,14356,13832,14978,13369,16219,9873,53292,52364,11505,58570,45800
13357,14328,13838,14997,13367,16229,9855,53365,52279,11511,58604,45808
13357,14365,13850,14984,13364,16203,9882,53339,52365,11514,58574,45876
13361,14346,13833,14991,13365,16195,9854,53326,52284,11494,58543,45810
13367,14363,13832,14984,13373,16211,9852,53363,52319,11506,58589,45839
13363,14388,13835,15024,13384,16158,9891,53338,52398,11524,58585,45858
13357,14355,13829,15045,13392,16214,9885,53413,52359,11534,58649,45908
13361,14383,13826,15071,13397,16168,9928,53431,52428,11529,58578,45961
13358,14322,13834,14993,13364,16249,9859,53352,52255,11509,58593,45841
13358,14362,13841,14991,13384,16218,9887,53338,52374,11536,58605,45892
13351,14354,13831,14999,13358,16201,9857,53351,52298,11502,58524,45838
13346,14343,13836,14985,13390,16179,9886,53345,52285,11515,58536,45863
13365,14353,13833,15008,13382,16194,9890,53361,52321,11525,58541,45918
13366,14353,13835,14960,13384,16212,9846,53312,52311,11522,58597,45847
13369,14324,13853,14997,13389,16225,9854,53326,52324,11525,58611,45876
13361,14328,13840,15005,13380,16198,9864,53370,52285,11527,58583,45878
13365,14358,13848,15026,13398,16197,9864,53429,52330,11549,58599,45940
13367,14360,13841,15025,13404,16233,9869,53380,52364,11552,58639,45900
13349,14396,13825,15017,13414,16190,9903,53379,52387,11540,58637,45909
13361,14335,13811,14990,13385,16208,9863,53308,52330,11543,58551,45871
13361,14340,13844,15020,13379,16214,9871,53366,52308,11534,58601,45889
13355,14296,13827,14999,13391,16200,9831,53310,52212,11517,58561,45791
13379,14353,13836,15030,13394,16214,9859,53394,52346,11545,58647,45870
13357,14327,13840,14964,13390,16223,9894,53327,52325,11544,58594,45926
13376,14377,13843,15047,13396,16228,9906,53450,52416,11556,58683,45953
13369,14375,13855,15010,13402,16216,9881,53400,52378,11565,58626,45931
13363,14330,13832,15074,13404,16228,9858,53456,52315,11551,58662,45890
13357,14378,13833,15025,13429,16196,9863,53413,52332,11550,58649,45895
13363,14358,13837,15033,13413,16194,9852,53398,52323,11547,58611,45908
13364,14368,13802,15012,13412,16214,9865,53341,52347,11542,58617,45894
13362,14367,13824,15089,13416,16211,9868,53428,52345,11508,58634,45905
13358,14355,13824,14996,13409,16225,9896,53342,52369,11552,58614,45913
13366,14349,13829,14998,13405,16214,9872,53342,52342,11543,58605,45879
13372,14339,13838,15087,13429,16213,9868,53463,52318,11554,58668,45930
13363,14357,13825,15008,13412,16227,9860,53378,52314,11556,58614,45893
13369,14362,13829,15040,13412,16237,9904,53426,52409,11547,58677,45927
13367,14362,13847,15026,13400,16208,9883,53398,52380,11546,58637,45901
13362,14338,13840,15050,13397,16227,9885,53435,52337,11544,58660,45887
13352,14367,13825,15032,13413,16194,9877,53418,52331,11554,58633,45840
13369,14363,13839,15026,13418,16210,9846,53400,52349,11553,58644,45881
13378,14341,13836,15016,13396,16235,9898,53415,52351,11544,58629,45918
13362,14362,13831,14971,13395,16235,9886,53350,52371,11561,58642,45920
13368,14358,13825,15050,13411,16248,9879,53421,52395,11549,58677,45897
13356,14363,13825,15038,13410,16185,9873,53345,52368,11542,58585,45893
13343,14367,13842,15051,13424,16194,9842,53448,52293,11535,58639,45830
13353,14350,13819,15003,13418,16232,9846,53372,52333,11575,58648,45816
13356,14344,13833,14959,13407,16203,9858,53340,52298,11550,58601,45834
13374,14352,13825,15004,13409,16207,9878,53357,52365,11571,58614,45886
13359,14382,13806,15040,13412,16225,9860,53368,52419,11571,58652,45844
13389,14365,13810,15005,13411,16231,9868,53362,52373,11549,58659,45843
13353,14342,13811,15029,13406,16197,9863,53377,52298,11534,58582,45783
13369,14348,13820,14989,13418,16192,9849,53365,52310,11540,58597,45829
13374,14347,13839,14979,13408,16234,9892,53389,52335,11539,58621,45882
13369,14363,13810,15024,13398,16211,9891,53332,52385,11541,58627,45868
13366,14362,13835,15027,13408,16212,9871,53402,52359,11559,58604,45876
13378,14376,13822,15002,13419,16229,9881,53357,52377,11531,58656,45838
13399,14371,13828,14989,13418,16209,9862,53334,52413,11549,58628,45817
13362,14349,13829,14987,13415,16216,9852,53349,52315,11540,58596,45808
13361,14332,13809,15029,13410,16216,9855,53350,52300,11533,58626,45843
13379,14365,13828,15026,13422,16256,9854,53380,52407,11554,58686,45850
13378,14354,13850,15023,13423,16219,9904,53426,52366,11547,58622,45896
13365,14365,13844,15014,13422,16249,9878,53468,52346,11543,58703,45837
13346,14356,13837,14990,13400,16248,9845,53398,52324,11541,58609,45789
13357,14336,13845,14976,13398,16207,9846,53381,52308,11546,58603,45790
13360,14362,13838,15026,13405,16191,9861,53429,52276,11529,58627,45770
13364,14332,13827,15005,13401,16223,9884,53384,52330,11538,58609,45829
13362,14311,13850,14990,13401,16217,9852,53426,52276,11560,58603,45829
13370,14384,13849,15031,13386,16234,9879,53429,52410,11544,58653,45811
13366,14338,13842,15015,13391,16221,9845,53392,52322,11533,58598,45794
13346,14373,13832,15035,13407,16192,9845,53411,52291,11528,58601,45769
13364,14354,13854,14987,13369,16224,9889,53400,52353,11556,58576,45856
13377,14386,13850,15007,13399,16210,9886,53426,52428,11562,58644,45866
13357,14383,13846,15035,13381,16265,9860,53505,52353,11550,58657,45818
13378,14350,13874,15004,13380,16230,9864,53430,52349,11539,58618,45867
13383,14384,13843,15022,13386,16219,9884,53462,52384,11549,58625,45887
13368,14391,13834,15030,13380,16232,9874,53419,52380,11539,58619,45860
13364,14359,13847,15047,13396,16249,9890,53496,52358,11545,58721,45840
13374,14380,13854,15021,13390,16197,9876,53411,52405,11543,58581,45838
13393,14371,13868,15091,13383,16244,9897,53545,52458,11544,58650,45950
13374,14380,13852,15027,13390,16197,9889,53424,52401,11538,58616,45868
13354,14343,13874,14985,13354,16252,9903,53453,52320,11545,58595,45889
13364,14362,13848,15024,13376,16186,9846,53408,52358,11534,58605,45807
13390,14350,13855,15026,13363,16211,9869,53431,52370,11524,58590,45888
13378,14371,13866,15017,13362,16222,9875,53417,52405,11549,58618,45911
13371,14343,13891,15020,13373,16231,9865,53448,52362,11534,58620,45874
13384,14350,13883,15002,13381,16211,9859,53386,52389,11520,58640,45839
13380,14367,13892,15022,13386,16245,9882,53484,52413,11526,58697,45850
13371,14343,13875,14978,13362,16218,9858,53362,52359,11523,58602,45843
13365,14341,13878,15014,13365,16205,9853,53418,52349,11517,58580,45837
13385,14338,13891,14977,13358,16191,9845,53371,52369,11537,58560,45873
13377,14391,13877,15047,13372,16194,9870,53472,52423,11535,58604,45877
13385,14343,13886,14965,13353,16203,9880,53358,52383,11524,58589,45879
13362,14392,13871,15067,13365,16214,9850,53474,52360,11534,58642,45927
13393,14344,13872,15024,13338,16196,9861,53394,52368,11532,58616,45890
13368,14351,13892,15030,13372,16203,9872,53475,52333,11526,58610,45861
13378,14346,13866,15017,13375,16215,9887,53430,52383,11540,58631,45930
13397,14380,13875,15015,13340,16214,9871,53376,52454,11521,58597,45894
13382,14363,13864,15058,13391,16219,9873,53462,52412,11523,58670,45921
13366,14343,13889,15020,13338,16237,9876,53448,52352,11512,58614,45906
13351,14362,13857,14987,13356,16230,9846,53348,52346,11516,58589,45849
13369,14339,13868,15040,13349,16195,9853,53408,52301,11507,58615,45836
13363,14367,13868,14991,13366,16193,9890,53366,52372,11514,58590,45888
13383,14396,13888,14985,13352,16210,9882,53386,52427,11509,58632,45880
13371,14351,13877,15024,13358,16162,9860,53396,52326,11523,58566,45875
13357,14327,13865,14981,13338,16192,9834,53336,52270,11516,58532,45862
13353,14358,13865,14974,13349,16183,9848,53343,52296,11507,58528,45829
13366,14341,13873,15017,13371,16163,9848,53379,52325,11506,58570,45813
13355,14364,13877,14977,13366,16177,9889,53343,52368,11512,58564,45872
13363,14352,13890,14968,13361,16216,9864,53363,52349,11511,58606,45841
13368,14312,13864,14960,13342,16166,9841,53272,52264,11484,58495,45796
13378,14332,13880,14968,13345,16190,9840,53324,52315,11501,58566,45824
13365,14357,13859,14969,13368,16184,9821,53292,52328,11500,58550,45810
13352,14332,13842,14981,13365,16218,9818,53326,52267,11520,58602,45789
13369,14327,13879,14976,13339,16198,9832,53324,52330,11509,58572,45818
13360,14334,13861,14999,13366,16188,9820,53349,52309,11509,58572,45778
13361,14342,13846,14995,13344,16185,9900,53340,52346,11518,58518,45886
13369,14330,13886,14997,13327,16202,9868,53373,52318,11498,58541,45849
13366,14348,13872,15006,13353,16245,9839,53388,52313,11499,58659,45804
13363,14345,13875,14996,13367,16204,9865,53397,52344,11523,58584,45899
13382,14343,13884,14983,13352,16268,9875,53395,52381,11510,58646,45888
13353,14379,13854,15027,13365,16187,9892,53384,52401,11529,58580,45907
13360,14371,13874,15095,13379,16231,9943,53463,52455,11509,58665,45961
13371,14351,13902,14998,13342,16208,9859,53418,52344,11504,58618,45819
13361,14328,13877,15006,13369,16173,9855,53385,52322,11534,58572,45873
13370,14372,13869,15017,13342,16198,9858,53412,52355,11516,58590,45867
13355,14344,13889,15019,13331,16160,9895,53390,52325,11503,58489,45910
13362,14335,13884,15022,13337,16204,9862,53389,52325,11515,58575,45886
13361,14338,13895,15023,13362,16225,9871,53390,52368,11509,58589,45896
13388,14339,13892,14996,13329,16205,9812,53398,52296,11526,58580,45828
13369,14364,13900,14967,13336,16231,9869,53401,52361,11536,58602,45889
13366,14368,13873,15051,13367,16207,9839,53447,52342,11508,58607,45857
13370,14341,13868,14973,13330,16204,9876,53293,52357,11509,58539,45890
13381,14380,13862,15006,13348,16206,9836,53363,52358,11527,58587,45890
13348,14361,13875,14997,13356,16197,9872,53384,52345,11517,58555,45882
13369,14321,13885,15006,13333,16200,9828,53371,52306,11512,58543,45842
13370,14291,13882,15013,13328,16156,9837,53346,52264,11503,58463,45800
13373,14337,13897,15016,13335,16222,9831,53387,52299,11511,58575,45872
13372,14345,13854,15004,13334,16211,9839,53363,52324,11522,58531,45829
13361,14344,13851,14979,13361,16206,9848,53313,52372,11522,58534,45851
13362,14345,13858,14989,13337,16188,9870,53322,52324,11518,58525,45897
13358,14349,13850,14997,13349,16183,9841,53326,52333,11502,58553,45818
13378,14336,13869,14972,13333,16210,9863,53341,52359,11518,58559,45882
13359,14316,13898,14963,13333,16197,9850,53347,52275,11507,58520,45846
13378,14359,13883,15018,13351,16221,9868,53393,52372,11535,58585,45904
13361,14375,13871,15024,13361,16171,9873,53373,52378,11516,58534,45897
13381,14350,13868,14990,13344,16195,9851,53313,52363,11513,58554,45838
13348,14329,13863,15018,13339,16185,9835,53382,52238,11510,58524,45861
13356,14349,13849,15005,13348,16163,9845,53333,52317,11536,58526,45858
13369,14338,13858,15004,13327,16163,9827,53298,52290,11502,58481,45809
13377,14317,13878,15009,13346,16140,9881,53324,52338,11509,58503,45924
13364,14349,13885,14999,13329,16175,9851,53362,52330,11505,58492,45872
13374,14299,13861,14971,13338,16173,9826,53287,52294,11519,58479,45818
13363,14332,13904,14997,13335,16172,9849,53359,52270,11515,58497,45852
13378,14308,13873,15017,13352,16201,9856,53408,52302,11518,58536,45850
13369,14343,13890,14995,13351,16207,9848,53404,52323,11521,58569,45857
13380,14337,13855,15017,13332,16213,9874,53353,52359,11516,58545,45892
13368,14352,13864,15041,13340,16230,9805,53422,52335,11529,58614,45816
13358,14346,13870,14993,13353,16175,9873,53346,52350,11527,58555,45856
13363,14323,13869,14966,13337,16193,9820,53296,52258,11503,58501,45777
13370,14302,13869,14963,13323,16223,9843,53318,52290,11511,58541,45784
13362,14351,13866,15053,13368,16195,9854,53409,52319,11512,58603,45880
13372,14345,13866,15004,13332,16202,9843,53330,52344,11512,58576,45839
13366,14347,13847,15036,13351,16169,9838,53342,52338,11508,58512,45820
13369,14363,13868,14967,13341,16141,9859,53321,52354,11534,58449,45884
13349,14352,13893,14947,13338,16214,9848,53385,52316,11539,58565,45884
13359,14332,13887,14963,13326,16191,9869,53328,52331,11518,58495,45940
13340,14326,13851,14995,13337,16167,9825,53317,52263,11514,58506,45763
13364,14326,13852,14923,13319,16176,9843,53203,52278,11492,58493,45778
13352,14305,13866,14964,13351,16208,9841,53287,52295,11515,58556,45807
13376,14332,13868,14927,13340,16189,9852,53266,52352,11512,58504,45835
13365,14335,13872,15005,13347,16214,9849,53353,52302,11506,58564,45845
13353,14290,13866,15007,13339,16198,9847,53369,52242,11515,58509,45830
13335,14355,13855,14994,13368,16197,9833,53360,52266,11527,58555,45778
13358,14380,13858,14971,13342,16189,9876,53318,52376,11510,58546,45858
13359,14350,13879,15046,13335,16208,9826,53399,52323,11535,58586,45828
13368,14362,13869,14969,13330,16181,9893,53335,52377,11515,58518,45905
13377,14354,13866,14956,13334,16215,9859,53338,52354,11527,58516,45829
13360,14358,13857,14987,13322,16206,9842,53326,52294,11515,58550,45803
13342,14337,13858,14999,13329,16228,9804,53327,52255,11502,58597,45739
13377,14348,13881,15037,13352,16185,9877,53408,52363,11502,58558,45849
13368,14386,13877,15036,13371,16196,9873,53395,52405,11519,58574,45869
13365,14352,13881,14986,13343,16238,9904,53376,52375,11533,58578,45931
13368,14382,13892,15006,13337,16233,9857,53397,52405,11532,58621,45886
13377,14337,13901,14996,13346,16202,9888,53441,52359,11519,58596,45870
13350,14357,13882,15032,13345,16237,9867,53455,52344,11525,58617,45865
13381,14374,13900,15017,13364,16225,9878,53407,52445,11528,58636,45906
13396,14378,13916,14990,13374,16239,9851,53414,52445,11534,58652,45885
13377,14418,13910,15029,13370,16248,9903,53495,52485,11518,58678,45934
13381,14380,13914,15004,13353,16197,9840,53450,52376,11515,58594,45825
13387,14345,13892,14995,13364,16196,9907,53410,52396,11503,58554,45862
13379,14372,13899,15021,13378,16196,9882,53466,52406,11523,58602,45877
13385,14398,13905,15005,13368,16237,9887,53451,52440,11515,58650,45913
13405,14362,13926,15017,13370,16226,9892,53476,52447,11538,58629,45945
13377,14344,13902,14967,13359,16227,9891,53398,52364,11510,58628,45834
13380,14368,13904,15020,13356,16270,9926,53537,52378,11525,58660,45942
13382,14347,13897,15004,13370,16227,9887,53430,52400,11520,58629,45872
13378,14304,13894,15053,13358,16235,9863,53482,52333,11528,58622,45875
13374,14347,13887,15021,13351,16188,9883,53365,52378,11505,58572,45848
13364,14364,13899,15038,13358,16186,9893,53453,52383,11529,58582,45883
13384,14346,13922,15008,13364,16251,9895,53458,52388,11504,58683,45829
13369,14360,13917,15034,13360,16197,9904,53508,52359,11528,58579,45907
13375,14338,13912,14999,13353,16201,9856,53404,52335,11499,58552,45853
13355,14354,13908,15035,13362,16205,9878,53466,52347,11512,58596,45832
13362,14356,13878,14943,13354,16231,9893,53342,52369,11528,58541,45892
13368,14400,13905,15037,13369,16202,9898,53443,52435,11534,58656,45883
13356,14342,13911,15026,13359,16175,9969,53460,52420,11541,58571,45960
13369,14349,13872,15021,13390,16173,9884,53435,52337,11544,58573,45868
13368,14331,13871,14978,13388,16234,9871,53373,52302,11500,58619,45787
13361,14401,13872,15026,13379,16174,9835,53415,52310,11520,58593,45783
13369,14367,13871,14992,13405,16205,9881,53413,52378,11529,58649,45790
13378,14340,13884,15013,13396,16183,9890,53473,52356,11532,58575,45837
13367,14336,13876,15006,13403,16203,9878,53443,52363,11528,58610,45806
13353,14333,13859,15003,13396,16174,9852,53412,52259,11530,58524,45806
13337,14364,13848,15026,13419,16207,9868,53408,52319,11510,58662,45746
13357,14303,13863,14990,13403,16204,9874,53410,52301,11529,58564,45807
13382,14359,13882,15000,13418,16231,9891,53451,52386,11524,58674,45872
13374,14348,13890,15024,13392,16248,9891,53466,52379,11511,58687,45840
13378,14360,13904,14988,13392,16229,9895,53413,52421,11533,58636,45873
13350,14369,13886,14987,13385,16212,9874,53461,52306,11530,58620,45832
13356,14345,13882,15013,13392,16174,9847,53437,52280,11514,58561,45778
13383,14355,13881,15046,13377,16206,9870,53449,52357,11527,58592,45855
13374,14356,13879,14983,13376,16181,9873,53412,52370,11526,58558,45837
13384,14346,13884,15020,13386,16253,9871,53448,52410,11531,58673,45838
13355,14352,13869,15028,13398,16208,9849,53422,52312,11531,58614,45788
13369,14329,13902,15008,13398,16193,9891,53448,52342,11530,58603,45838
13360,14330,13877,15000,13395,16220,9843,53433,52291,11508,58649,45764
13360,14369,13879,15061,13381,16249,9849,53493,52365,11525,58689,45793
13349,14369,13866,15018,13405,16193,9872,53416,52357,11519,58634,45801
13362,14338,13883,15036,13409,16197,9891,53446,52347,11524,58617,45821
13374,14328,13888,14995,13384,16172,9861,53405,52337,11531,58556,45799
13369,14351,13922,14994,13410,16214,9873,53486,52320,11500,58689,45757
13367,14385,13895,15053,13414,16209,9917,53525,52445,11529,58659,45883
13375,14336,13919,15009,13392,16200,9873,53497,52296,11520,58611,45825
13355,14359,13891,15031,13390,16210,9897,53461,52340,11531,58616,45863
13370,14383,13880,15043,13396,16197,9916,53482,52433,11535,58641,45867
13366,14372,13884,15015,13401,16231,9891,53453,52409,11517,58662,45824
13371,14350,13887,14996,13403,16209,9850,53421,52349,11526,58640,45783
13362,14358,13868,14968,13399,16214,9886,53399,52349,11513,58633,45731
13374,14366,13876,14988,13398,16216,9874,53452,52363,11515,58615,45803
13366,14342,13881,14988,13383,16212,9886,53416,52355,11514,58590,45810
13355,14334,13875,15063,13415,16206,9883,53520,52340,11527,58647,45820
13370,14348,13880,15093,13409,16230,9883,53537,52383,11530,58676,45852
13355,14366,13878,15042,13403,16210,9879,53501,52335,11520,58631,45774
13359,14330,13860,15050,13380,16207,9862,53433,52303,11516,58591,45818
13385,14351,13870,15017,13396,16219,9861,53451,52352,11528,58620,45810
13390,14347,13863,14999,13390,16203,9845,53414,52354,11532,58595,45789
13358,14361,13887,15001,13414,16276,9871,53508,52352,11529,58714,45803
13370,14384,13873,15023,13418,16217,9902,53458,52424,11516,58688,45820
13355,14335,13870,14981,13391,16205,9872,53429,52275,11521,58576,45761
13361,14344,13866,14989,13389,16196,9852,53402,52286,11507,58566,45779
13339,14365,13849,15026,13409,16201,9875,53465,52314,11532,58618,45796
13366,14346,13874,14996,13413,16217,9853,53457,52340,11518,58622,45766
13354,14353,13858,15061,13423,16209,9863,53492,52334,11532,58658,45762
13386,14349,13875,15024,13422,16211,9888,53471,52389,11527,58635,45835
13364,14324,13869,14988,13409,16198,9855,53433,52292,11524,58632,45751
13352,14362,13834,15020,13390,16214,9903,53441,52328,11522,58625,45794
13355,14359,13858,15021,13417,16220,9852,53491,52320,11528,58661,45787
13370,14380,13851,14992,13399,16236,9898,53421,52419,11517,58637,45835
13367,14347,13875,14981,13404,16201,9875,53417,52351,11506,58616,45769
13377,14349,13888,15019,13392,16204,9898,53429,52407,11507,58613,45840
13359,14373,13893,15027,13400,16230,9876,53487,52378,11504,58699,45816
13371,14342,13902,14964,13362,16186,9877,53372,52343,11516,58583,45798
13356,14366,13923,15042,13367,16217,9881,53509,52336,11514,58642,45833
13365,14374,13933,15034,13358,16213,9893,53484,52400,11521,58622,45856
13389,14370,13933,15007,13366,16240,9866,53456,52425,11535,58689,45860
13372,14373,13913,15030,13364,16237,9886,53483,52397,11523,58679,45820
13372,14385,13936,15000,13368,16248,9886,53516,52410,11527,58690,45800
13370,14377,13925,14969,13365,16212,9901,53465,52417,11526,58625,45817
13351,14335,13940,15067,13384,16172,9852,53517,52314,11523,58587,45835
13380,14371,13921,15033,13373,16200,9872,53424,52443,11520,58616,45812
13394,14371,13939,15003,13352,16251,9957,53475,52442,11502,58660,45891
13394,14382,13928,15003,13350,16199,9896,53408,52441,11508,58621,45865
13370,14348,13927,14990,13356,16195,9860,53396,52328,11502,58589,45783
13370,14358,13912,15010,13342,16241,9843,53447,52337,11505,58648,45755
13361,14361,13933,15070,13376,16206,9877,53545,52330,11521,58678,45834
13385,14352,13909,15013,13340,16201,9874,53363,52403,11488,58619,45784
13392,14323,13961,15025,13336,16220,9898,53480,52388,11515,58595,45879
13369,14341,13927,14980,13345,16194,9875,53396,52346,11520,58573,45826
13356,14357,13924,14986,13335,16231,9859,53411,52332,11498,58589,45791
13364,14315,13910,15020,13317,16187,9879,53408,52311,11500,58519,45797
13359,14337,13902,15028,13319,16187,9861,53373,52315,11498,58560,45777
13374,14327,13914,14979,13335,16173,9897,53358,52334,11495,58559,45813
13370,14322,13910,14984,13341,16210,9906,53351,52349,11493,58583,45810
13353,14350,13921,14985,13340,16183,9946,53367,52418,11513,58553,45866
13352,14350,13916,15018,13352,16173,9860,53410,52304,11506,58576,45790
13371,14323,13907,14992,13322,16165,9844,53329,52304,11499,58465,45765
13354,14336,13914,14983,13322,16208,9822,53363,52299,11525,58556,45754
13371,14345,13912,15000,13335,16174,9863,53367,52347,11488,58548,45762
13369,14345,13933,15037,13342,16221,9878,53523,52366,11540,58601,45843
13380,14350,13904,14998,13325,16211,9840,53380,52338,11506,58557,45776
13368,14376,13911,14964,13323,16195,9833,53343,52349,11506,58555,45740
13364,14362,13915,14981,13352,16193,9844,53359,52367,11509,58564,45769
13362,14333,13940,14990,13336,16195,9831,53419,52276,11496,58554,45777
13361,14368,13906,15063,13332,16204,9832,53390,52372,11516,58606,45780
13362,14307,13917,15006,13334,16173,9855,53381,52273,11502,58532,45767
13363,14321,13930,14990,13350,16176,9903,53420,52344,11513,58537,45845
13356,14344,13923,14999,13350,16194,9836,53423,52291,11503,58568,45747
13369,14325,13938,15004,13332,16187,9852,53395,52304,11506,58517,45795
13361,14343,13947,15048,13334,16223,9870,53486,52360,11523,58590,45864
13389,14353,13942,15000,13324,16230,9895,53470,52396,11524,58585,45903
13373,14358,13949,14992,13348,16200,9888,53452,52395,11517,58571,45854
13359,14357,13927,15019,13353,16181,9842,53455,52324,11518,58569,45774
13359,14339,13933,15037,13352,16191,9873,53481,52326,11510,58552,45838
13365,14355,13947,15026,13325,16219,9874,53449,52380,11517,58605,45838
13378,14347,13953,15059,13354,16204,9869,53536,52366,11524,58599,45865
13368,14361,13923,15018,13357,16208,9894,53475,52387,11512,58548,45878
13369,14370,13967,15003,13347,16251,9890,53506,52434,11515,58652,45862
13385,14358,13947,14977,13343,16201,9860,53461,52365,11513,58604,45821
13350,14346,13953,15083,13355,16201,9828,53571,52294,11504,58589,45812
13370,14329,13946,14945,13355,16223,9878,53414,52327,11509,58601,45808
13392,14364,13959,15021,13360,16234,9855,53511,52363,11511,58642,45846
13359,14344,13939,15042,13351,16222,9867,53523,52340,11516,58622,45859
13375,14403,13977,15004,13348,16203,9868,53488,52410,11499,58609,45838
13363,14371,13926,14996,13351,16200,9872,53451,52376,11512,58572,45808
13363,14366,13985,15016,13358,16188,9848,53494,52356,11498,58589,45796
13375,14322,14013,14990,13349,16253,9869,53577,52322,11522,58635,45825
13356,14350,13956,15045,13359,16259,9837,53548,52340,11521,58670,45806
13367,14350,13966,15058,13362,16193,9866,53538,52334,11484,58596,45829
13362,14388,13952,15046,13357,16229,9876,53526,52409,11525,58657,45873
