taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13378,14393,13781,15078,13367,16281,9899,53472,52462,11549,58709,45819
13412,14399,13799,15091,13348,16323,9908,53541,52518,11569,58702,45916
13409,14435,13794,15106,13368,16272,9902,53528,52538,11565,58693,45922
13411,14412,13804,15089,13358,16326,9920,53520,52569,11572,58753,45958
13414,14436,13785,15079,13393,16309,9934,53523,52567,11556,58785,45953
13391,14418,13786,15144,13381,16295,9911,53579,52506,11564,58739,45922
13391,14420,13786,15130,13362,16300,9891,53537,52496,11583,58703,45938
13425,14376,13805,15085,13360,16298,9895,53557,52507,11571,58724,45934
13410,14422,13793,15072,13364,16353,9941,53542,52582,11578,58806,45950
13408,14420,13773,15136,13357,16352,9935,53562,52588,11567,58806,45950
13416,14417,13783,15097,13371,16305,9912,53489,52573,11566,58723,45892
13408,14422,13776,15103,13394,16309,9880,53526,52521,11568,58768,45870
13407,14415,13751,15043,13386,16305,9920,53421,52551,11566,58721,45887
13406,14408,13786,15138,13384,16298,9930,53549,52530,11558,58738,45930
13407,14391,13773,15052,13372,16307,9924,53402,52521,11541,58722,45871
13386,14415,13764,15106,13386,16333,9945,53512,52549,11541,58778,45905
13414,14406,13757,15133,13418,16245,9947,53505,52547,11542,58714,45927
13407,14382,13769,15039,13410,16244,9947,53388,52503,11529,58701,45869
13401,14412,13755,15042,13441,16225,9906,53366,52513,11520,58705,45821
13394,14391,13761,15080,13481,16253,9937,53484,52550,11574,58769,45940
13412,14427,13739,15000,13519,16209,9965,53407,52605,11543,58716,45963
13410,14404,13760,15121,13536,16212,9935,53512,52614,11547,58800,45877
13412,14405,13752,15046,13525,16216,9935,53439,52554,11532,58743,45850
13407,14406,13739,15077,13525,16219,9925,53467,52548,11545,58765,45858
13397,14418,13727,15089,13542,16252,9942,53461,52606,11541,58789,45876
13397,14407,13749,15069,13530,16232,9920,53491,52562,11554,58778,45898
13420,14394,13733,15063,13532,16203,9941,53439,52611,11532,58725,45863
13409,14425,13750,15093,13584,16255,9933,53500,52690,11550,58877,45937
13404,14434,13736,15078,13573,16251,9952,53490,52656,11524,58867,45873
13412,14439,13755,15077,13556,16246,9923,53523,52620,11528,58864,45892
13378,14412,13769,15074,13554,16226,9916,53526,52524,11530,58787,45832
13380,14426,13757,15077,13516,16230,9951,53513,52582,11550,58738,45929
13367,14434,13727,15088,13537,16220,9940,53444,52561,11512,58739,45830
13388,14421,13714,15074,13543,16231,9939,53467,52596,11546,58758,45917
13394,14415,13736,15045,13561,16238,9947,53463,52628,11538,58819,45852
13390,14401,13737,15063,13546,16222,9936,53467,52564,11520,58741,45886
13385,14402,13754,15066,13574,16240,9920,53483,52580,11525,58855,45810
13396,14428,13758,15075,13563,16223,9956,53507,52659,11561,58815,45909
13411,14400,13736,15069,13553,16197,9947,53459,52623,11545,58772,45870
13401,14410,13738,15142,13551,16223,9970,53540,52628,11551,58778,45945
13386,14445,13734,15081,13561,16240,9954,53555,52678,11560,58819,45949
13392,14421,13730,15086,13570,16208,9958,53512,52602,11526,58795,45920
13394,14390,13741,15085,13541,16231,9916,53501,52584,11562,58766,45874
13415,14416,13758,15126,13552,16236,9940,53555,52632,11535,58825,45881
13384,14414,13751,15101,13555,16205,9948,53509,52604,11537,58760,45893
13404,14425,13745,15137,13559,16241,9930,53557,52640,11525,58821,45919
13384,14439,13719,15037,13549,16220,9949,53400,52659,11543,58756,45892
13401,14427,13733,15056,13544,16240,9956,53441,52629,11533,58764,45895
13384,14423,13734,15085,13542,16186,9927,53438,52586,11536,58750,45857
13393,14435,13732,15089,13584,16274,9957,53503,52670,11538,58891,45882
13384,14444,13737,15058,13532,16229,9960,53411,52635,11540,58783,45919
13399,14423,13737,15075,13542,16208,9940,53459,52614,11551,58734,45899
13373,14440,13722,15073,13558,16232,9947,53484,52625,11557,58801,45884
13375,14406,13735,15051,13550,16201,9922,53446,52542,11523,58726,45829
13382,14482,13722,15098,13539,16243,9900,53461,52646,11532,58782,45847
13385,14400,13777,15096,13536,16246,9930,53506,52590,11548,58800,45904
13414,14444,13755,15075,13533,16243,9928,53511,52626,11552,58821,45905
13410,14428,13746,15083,13506,16241,9955,53461,52636,11547,58776,45939
13405,14440,13736,15066,13510,16218,9967,53435,52630,11540,58780,45893
13402,14418,13767,15072,13460,16244,9939,53441,52564,11521,58749,45864
13386,14408,13754,15105,13439,16247,9923,53437,52504,11545,58726,45877
13392,14431,13756,15126,13383,16280,9932,53453,52544,11542,58714,45895
13408,14460,13770,15055,13372,16364,9947,53465,52603,11558,58814,45932
13403,14453,13769,15067,13368,16326,9962,53464,52606,11553,58734,45919
13402,14445,13782,15097,13372,16281,9915,53493,52532,11591,58716,45966
13391,14415,13792,15097,13373,16312,9872,53510,52474,11579,58753,45882
13396,14379,13733,15128,13372,16306,9856,53475,52462,11582,58746,45835
13411,14384,13769,15087,13356,16313,9863,53487,52451,11562,58723,45854
13434,14417,13776,15021,13343,16330,9913,53405,52564,11588,58707,45912
13451,14398,13774,15061,13359,16321,9882,53461,52553,11601,58749,45902
13412,14421,13782,15083,13343,16304,9869,53444,52528,11579,58723,45864
13406,14375,13773,15106,13343,16313,9846,53474,52442,11590,58662,45917
13416,14407,13761,15039,13341,16357,9843,53402,52485,11602,58723,45860
13409,14420,13766,15114,13367,16325,9873,53538,52529,11601,58768,45883
13423,14405,13785,15126,13357,16331,9853,53538,52540,11613,58767,45875
13420,14390,13792,15079,13352,16349,9869,53554,52491,11615,58770,45890
13409,14394,13766,15052,13360,16356,9862,53427,52521,11597,58738,45885
13396,14394,13777,15071,13355,16315,9881,53484,52475,11603,58684,45922
13396,14400,13771,15036,13357,16344,9841,53441,52490,11615,58742,45837
13400,14390,13767,15143,13352,16347,9874,53577,52512,11611,58772,45905
13392,14389,13760,15142,13372,16297,9891,53560,52481,11618,58726,45919
13427,14400,13781,15121,13362,16363,9858,53548,52563,11614,58809,45956
13438,14400,13773,15076,13347,16331,9888,53503,52556,11620,58750,45967
13399,14413,13799,15141,13347,16362,9855,53571,52505,11592,58791,45931
13395,14371,13770,15112,13356,16316,9852,53473,52433,11591,58708,45864
13409,14422,13765,15066,13360,16342,9856,53485,52517,11603,58771,45872
13400,14401,13774,15097,13367,16315,9902,53498,52513,11592,58709,45961
13408,14416,13771,15034,13349,16343,9896,53421,52591,11596,58736,45931
13395,14423,13756,15121,13350,16322,9902,53517,52509,11574,58709,45905
13381,14414,13765,15127,13354,16305,9874,53526,52467,11583,58695,45872
13393,14420,13786,15089,13380,16321,9932,53566,52547,11609,58731,45954
13416,14388,13775,15093,13337,16337,9859,53521,52454,11596,58712,45879
13420,14423,13749,15137,13362,16384,9856,53534,52576,11598,58815,45875
13420,14447,13790,15095,13351,16346,9923,53525,52625,11593,58764,45996
13429,14423,13786,15076,13374,16354,9936,53534,52619,11600,58774,46008
13408,14426,13743,15172,13376,16346,9909,53564,52535,11577,58789,45935
13411,14443,13754,15098,13379,16298,9901,53457,52569,11559,58734,45903
13412,14418,13778,15137,13397,16277,9932,53527,52550,11549,58760,45904
13424,14426,13767,15092,13427,16291,9970,53484,52611,11563,58774,45957
13417,14403,13783,15106,13433,16244,9966,53546,52549,11551,58718,45991
13403,14436,13755,15122,13506,16235,9961,53551,52609,11551,58810,45926
13396,14426,13743,15113,13516,16282,9930,53558,52554,11546,58820,45895
13409,14399,13784,15074,13530,16273,9914,53541,52573,11529,58816,45908
13389,14428,13750,15179,13526,16205,9955,53604,52577,11566,58754,45948
13402,14453,13736,15040,13510,16228,9954,53445,52634,11547,58735,45931
13404,14419,13750,15038,13524,16238,9945,53417,52600,11545,58791,45895
13388,14463,13748,15118,13558,16200,9959,53530,52646,11544,58792,45907
13383,14381,13743,15133,13524,16238,9909,53516,52510,11547,58765,45891
13389,14409,13716,15090,13556,16219,9940,53455,52576,11531,58805,45848
13386,14418,13754,15088,13535,16231,9955,53509,52563,11546,58782,45938
13392,14434,13722,15116,13544,16198,9945,53477,52600,11547,58744,45905
13359,14425,13733,15117,13553,16227,9921,53515,52578,11547,58784,45879
13383,14382,13725,15062,13540,16207,9931,53432,52543,11535,58714,45858
13381,14373,13723,15050,13535,16222,9887,53409,52477,11530,58738,45776
13374,14413,13743,15088,13536,16190,9917,53465,52537,11529,58700,45873
13388,14432,13724,15100,13538,16252,9923,53470,52616,11532,58788,45830
13377,14445,13733,15078,13537,16194,9927,53465,52617,11544,58731,45895
13400,14404,13717,15114,13553,16228,9951,53521,52598,11533,58829,45917
13400,14446,13705,15058,13533,16238,9941,53440,52632,11537,58787,45902
13379,14395,13736,15069,13554,16222,9939,53459,52577,11523,58769,45814
13412,14425,13719,15099,13563,16193,9940,53486,52603,11534,58784,45851
13406,14416,13725,15108,13546,16230,9977,53488,52614,11527,58801,45919
13390,14419,13715,15107,13556,16217,9981,53492,52631,11529,58778,45918
13384,14431,13743,15111,13582,16222,9987,53521,52676,11531,58819,45894
13401,14444,13721,15067,13559,16201,9952,53436,52678,11534,58794,45895
13380,14412,13738,15096,13553,16226,9997,53529,52586,11530,58806,45937
13383,14433,13738,15101,13559,16200,9966,53482,52635,11523,58828,45908
13384,14440,13711,15035,13557,16247,9936,53458,52627,11566,58796,45848
13388,14430,13743,15068,13539,16259,9966,53467,52692,11540,58775,45938
13389,14422,13752,15105,13572,16234,9976,53499,52692,11565,58807,45986
13392,14416,13751,15099,13567,16221,9938,53464,52645,11526,58790,45900
13378,14412,13751,15107,13545,16220,9953,53491,52594,11536,58784,45890
13375,14424,13724,15092,13540,16217,9947,53477,52582,11546,58735,45947
13379,14409,13744,15076,13552,16263,9934,53487,52577,11526,58818,45881
13393,14439,13752,15076,13557,16207,9940,53456,52635,11535,58774,45886
13376,14445,13734,15128,13538,16221,9972,53503,52601,11542,58804,45934
13395,14452,13762,15158,13496,16221,9963,53540,52627,11568,58776,46002
13405,14428,13766,15115,13470,16266,9935,53467,52611,11562,58772,45956
13400,14408,13745,15104,13406,16255,9922,53433,52511,11548,58718,45878
13422,14418,13783,15053,13391,16274,9959,53425,52573,11532,58740,45909
13433,14433,13760,15068,13379,16358,9963,53448,52642,11561,58805,45916
13422,14441,13766,15082,13377,16363,9937,53490,52629,11583,58795,45956
13412,14428,13762,15063,13363,16313,9907,53475,52592,11628,58738,45956
13413,14424,13794,15094,13359,16399,9894,53519,52571,11596,58829,45953
13405,14408,13764,15110,13367,16328,9850,53491,52512,11594,58752,45821
13413,14396,13778,15131,13333,16367,9865,53541,52506,11617,58766,45930
13418,14406,13762,15043,13364,16338,9895,53443,52578,11622,58756,45943
13425,14400,13797,15057,13364,16353,9878,53509,52567,11635,58778,45948
13431,14396,13793,15074,13348,16347,9863,53512,52524,11627,58757,45925
13413,14385,13790,15114,13337,16393,9890,53561,52510,11628,58795,46009
13419,14424,13796,15085,13368,16343,9871,53566,52527,11637,58773,45940
13414,14390,13792,15145,13378,16371,9856,53603,52497,11633,58828,45930
13452,14468,13805,15085,13349,16397,9865,53588,52663,11661,58837,46034
13439,14409,13804,15105,13383,16390,9889,53625,52615,11655,58857,45979
13413,14436,13785,15087,13362,16351,9842,53504,52545,11641,58795,45900
13397,14391,13774,15024,13323,16303,9814,53446,52422,11633,58665,45795
13397,14368,13765,15039,13339,16342,9804,53435,52426,11647,58710,45809
13403,14385,13782,15085,13352,16342,9848,53519,52461,11626,58752,45861
13404,14368,13779,15100,13340,16339,9819,53518,52464,11651,58706,45917
13422,14402,13790,15061,13362,16351,9861,53494,52543,11618,58759,45902
13399,14413,13770,15069,13326,16313,9858,53459,52509,11648,58665,45912
13405,14355,13743,15100,13368,16359,9812,53484,52406,11601,58745,45826
13392,14433,13758,15085,13333,16334,9854,53440,52519,11619,58716,45887
13399,14387,13770,15041,13374,16291,9827,53449,52443,11613,58695,45810
13404,14389,13760,15062,13356,16321,9865,53423,52496,11585,58707,45854
13403,14410,13789,15128,13355,16318,9872,53560,52498,11588,58737,45870
13414,14399,13768,15101,13360,16350,9881,53529,52500,11606,58761,45940
13416,14407,13769,15078,13343,16320,9851,53458,52487,11588,58713,45830
13403,14379,13753,15076,13323,16287,9866,53435,52428,11576,58665,45818
13397,14399,13777,15114,13345,16316,9889,53498,52479,11578,58719,45896
13398,14415,13764,15062,13359,16369,9928,53456,52556,11548,58788,45854
13400,14410,13769,15127,13360,16325,9900,53516,52520,11553,58767,45859
13409,14413,13765,15052,13353,16329,9912,53444,52552,11590,58702,45930
13404,14408,13769,15110,13373,16334,9894,53510,52495,11546,58798,45837
13421,14393,13757,15118,13357,16324,9921,53455,52517,11557,58748,45829
13416,14415,13744,15104,13369,16333,9920,53464,52567,11568,58758,45899
13427,14428,13771,15067,13366,16286,9950,53396,52583,11548,58747,45879
13389,14448,13764,15067,13398,16317,9945,53459,52579,11556,58772,45918
13411,14425,13774,15103,13378,16293,9927,53443,52551,11541,58753,45892
13382,14404,13752,15049,13398,16231,9904,53346,52443,11524,58649,45780
13392,14370,13739,15050,13402,16231,9908,53360,52470,11545,58647,45825
13407,14387,13747,15055,13445,16259,9908,53408,52516,11543,58710,45871
13412,14415,13758,15035,13477,16216,9951,53434,52538,11540,58717,45892
13399,14413,13749,15093,13510,16265,9944,53496,52579,11536,58771,45893
13409,14414,13746,15029,13504,16219,9956,53433,52577,11546,58712,45913
13414,14393,13740,15128,13511,16226,9937,53569,52564,11554,58763,45930
13404,14394,13745,15073,13510,16225,9908,53472,52505,11537,58770,45823
13403,14381,13729,15052,13510,16207,9923,53438,52502,11547,58706,45869
13391,14411,13748,15060,13512,16225,9914,53481,52502,11532,58759,45840
13396,14423,13723,15098,13532,16236,9963,53460,52605,11528,58782,45899
13373,14440,13714,15081,13520,16211,9970,53469,52566,11527,58708,45880
13381,14403,13716,15045,13522,16220,9913,53438,52470,11517,58711,45760
13393,14448,13717,15077,13506,16173,9912,53448,52544,11534,58703,45800
13368,14384,13736,15097,13538,16204,9946,53513,52495,11550,58760,45880
13384,14393,13727,14999,13548,16200,9938,53403,52517,11538,58715,45807
13420,14409,13735,15111,13548,16199,9948,53511,52605,11529,58779,45903
13386,14425,13708,15099,13549,16236,9965,53497,52621,11539,58809,45861
13372,14413,13713,15083,13536,16232,9917,53457,52499,11505,58766,45767
13380,14385,13724,15074,13549,16222,9964,53473,52535,11504,58769,45831
13373,14390,13719,15102,13564,16212,9959,53504,52566,11533,58761,45881
13386,14445,13735,15110,13550,16219,9958,53528,52647,11544,58798,45923
13408,14442,13726,15072,13568,16219,9990,53502,52681,11552,58773,45996
13402,14431,13726,15099,13599,16185,9992,53496,52716,11537,58806,45946
13381,14427,13766,15096,13604,16210,9946,53534,52664,11526,58836,45860
13399,14403,13743,15048,13546,16221,9956,53478,52621,11531,58758,45882
13399,14427,13759,15064,13579,16207,10010,53520,52686,11522,58796,45938
13404,14442,13737,15095,13603,16235,10003,53510,52759,11534,58848,45994
13409,14444,13767,15107,13581,16220,9976,53562,52761,11551,58849,45976
13396,14456,13741,15116,13591,16236,10007,53523,52740,11547,58892,45953
13395,14440,13748,15113,13559,16224,9954,53532,52651,11547,58821,45952
13371,14427,13734,15106,13587,16231,9934,53547,52599,11542,58808,45908
13394,14484,13743,15103,13582,16214,9965,53518,52730,11541,58810,45943
13415,14492,13747,15080,13614,16245,9968,53526,52782,11539,58931,45926
13408,14445,13757,15137,13572,16246,9966,53591,52712,11551,58893,45966
13404,14473,13744,15152,13574,16268,9979,53589,52752,11557,58902,45970
13400,14416,13728,15173,13588,16226,9941,53546,52649,11540,58830,45953
13397,14424,13757,15063,13569,16236,9990,53482,52686,11554,58832,45959
13391,14447,13765,15089,13570,16279,9941,53525,52688,11571,58909,45947
13418,14465,13766,15126,13575,16227,9980,53553,52750,11547,58883,46007
13406,14470,13765,15130,13559,16227,9953,53568,52694,11563,58841,45989
13398,14442,13771,15076,13528,16210,9963,53499,52649,11558,58799,45937
13413,14456,13737,15094,13489,16236,9944,53433,52623,11552,58787,45900
13395,14408,13786,15053,13449,16255,9955,53471,52561,11543,58730,45919
13390,14446,13772,15113,13423,16257,9945,53466,52591,11558,58765,45952
13413,14428,13783,15082,13396,16277,9974,53439,52595,11554,58750,45984
13408,14508,13766,15153,13400,16335,9985,53586,52691,11551,58839,46006
13420,14455,13795,15063,13346,16316,9957,53475,52642,11567,58745,45980
13423,14434,13761,15102,13385,16339,9942,53498,52601,11580,58813,45929
13410,14435,13779,15068,13359,16335,9873,53433,52541,11559,58791,45805
13427,14395,13792,15082,13357,16362,9904,53515,52530,11581,58797,45945
13419,14397,13799,15053,13373,16371,9887,53463,52549,11592,58795,45900
13440,14417,13803,15060,13355,16376,9913,53497,52632,11617,58808,45962
13431,14460,13788,15148,13378,16363,9896,53566,52651,11617,58865,46001
13408,14423,13792,15082,13357,16330,9867,53505,52522,11606,58767,45911
13427,14393,13787,15094,13351,16344,9882,53523,52485,11612,58769,45946
13417,14413,13788,15069,13360,16336,9863,53500,52523,11619,58752,45901
13422,14410,13782,15103,13368,16352,9866,53522,52523,11598,58815,45922
13436,14448,13781,15075,13384,16347,9871,53503,52605,11610,58788,45962
13440,14392,13776,15094,13356,16327,9893,53489,52569,11627,58775,45946
13434,14399,13799,15090,13368,16348,9863,53559,52514,11615,58806,45924
13393,14395,13760,15029,13352,16318,9875,53400,52489,11606,58714,45868
13423,14403,13782,15124,13340,16332,9861,53500,52527,11587,58731,45892
13416,14436,13792,15077,13349,16323,9879,53490,52543,11589,58722,45873
13399,14414,13785,15120,13356,16358,9882,53550,52540,11605,58761,45919
13420,14410,13784,15080,13372,16381,9847,53521,52509,11602,58835,45878
13440,14392,13785,15014,13360,16354,9862,53422,52494,11592,58808,45849
13410,14409,13755,15039,13335,16344,9858,53415,52490,11606,58735,45861
13404,14411,13756,15097,13366,16305,9860,53491,52478,11609,58739,45895
13410,14375,13773,15016,13334,16305,9860,53408,52450,11592,58655,45844
13427,14418,13763,15087,13349,16374,9853,53502,52533,11592,58804,45853
13415,14395,13772,15066,13349,16335,9903,53463,52504,11586,58712,45900
13395,14418,13769,15069,13367,16308,9900,53470,52484,11559,58748,45845
13405,14377,13756,15056,13370,16342,9949,53422,52531,11552,58738,45861
13401,14397,13765,15055,13338,16318,9897,53429,52452,11545,58669,45876
13429,14397,13798,15065,13351,16316,9928,53449,52534,11538,58696,45865
13405,14423,13755,15051,13361,16338,9925,53435,52538,11564,58734,45926
13401,14399,13767,15073,13351,16307,9912,53412,52500,11533,58691,45857
13395,14388,13750,15055,13337,16301,9898,53389,52461,11532,58703,45807
13385,14415,13760,15039,13374,16284,9949,53404,52520,11555,58701,45878
13395,14400,13779,15090,13377,16338,9946,53507,52510,11546,58773,45931
13423,14415,13788,15096,13365,16330,9952,53490,52586,11553,58732,45947
13414,14452,13752,15125,13383,16355,9979,53524,52637,11551,58828,45991
13432,14405,13759,15095,13402,16270,9963,53474,52559,11557,58746,45933
13395,14405,13753,15100,13408,16235,9941,53440,52503,11552,58690,45916
13420,14396,13768,15055,13433,16261,9919,53416,52558,11557,58729,45867
13399,14385,13767,15105,13453,16237,9910,53510,52481,11548,58764,45863
13410,14410,13752,15059,13487,16229,9951,53458,52540,11538,58739,45904
13396,14450,13750,15076,13496,16217,9960,53489,52586,11536,58787,45893
13412,14438,13750,15019,13503,16213,9956,53390,52604,11528,58738,45891
13403,14373,13751,15072,13511,16220,9915,53520,52483,11542,58746,45877
13394,14408,13726,15032,13490,16245,9919,53422,52514,11554,58757,45848
13383,14399,13766,15032,13519,16219,9925,53445,52497,11530,58753,45805
13393,14381,13731,15064,13511,16209,9929,53441,52490,11527,58737,45867
13401,14402,13749,14998,13515,16209,9956,53437,52534,11537,58739,45885
13388,14411,13763,14981,13506,16214,9970,53421,52533,11524,58704,45885
13382,14400,13737,14993,13493,16259,9945,53411,52505,11539,58738,45846
13383,14389,13740,15056,13507,16202,9960,53455,52504,11531,58700,45875
13398,14416,13737,15066,13511,16225,9966,53472,52539,11542,58732,45911
13394,14395,13709,15060,13525,16196,9959,53431,52525,11538,58714,45860
13410,14419,13765,15058,13528,16229,9959,53520,52610,11536,58756,45952
13390,14391,13731,15086,13522,16212,9978,53509,52562,11525,58742,45916
13381,14374,13720,15059,13507,16176,9946,53450,52460,11527,58658,45834
13380,14388,13697,15032,13511,16203,9947,53371,52467,11511,58705,45798
13363,14390,13716,15023,13539,16219,9938,53424,52477,11535,58736,45814
13379,14408,13719,15038,13535,16206,9987,53427,52578,11539,58715,45908
13369,14407,13723,15055,13562,16185,9918,53424,52532,11506,58718,45813
13407,14445,13717,15138,13546,16197,9965,53498,52622,11526,58762,45916
13395,14394,13748,15062,13567,16216,9965,53491,52584,11522,58794,45875
13382,14403,13730,15061,13544,16211,9957,53440,52565,11515,58772,45862
13385,14420,13734,15071,13548,16244,9963,53487,52599,11549,58790,45915
13399,14443,13739,15050,13549,16205,9977,53430,52669,11522,58759,45911
13405,14396,13725,15082,13563,16236,9960,53470,52637,11534,58833,45887
13404,14431,13733,15090,13573,16202,9962,53469,52692,11550,58793,45906
13413,14438,13770,15042,13562,16231,9946,53453,52670,11529,58824,45916
13381,14438,13723,15086,13578,16203,9952,53457,52680,11551,58787,45847
13384,14442,13749,15043,13563,16273,9965,53483,52696,11563,58836,45943
13389,14439,13734,15065,13574,16214,9976,53445,52671,11525,58766,45962
13388,14426,13730,15093,13575,16228,9954,53450,52690,11549,58831,45926
13382,14472,13743,15102,13562,16205,10008,53506,52723,11555,58777,45973
13405,14427,13754,15096,13590,16224,9972,53492,52701,11530,58831,45930
13389,14404,13736,15136,13564,16202,9973,53516,52633,11548,58776,45950
13389,14436,13757,15030,13585,16232,10018,53452,52693,11554,58839,45983
13390,14426,13759,15056,13587,16237,9968,53455,52719,11545,58855,45912
13410,14458,13751,15103,13569,16228,9955,53493,52740,11572,58829,45952
13417,14421,13742,15088,13557,16246,9938,53493,52677,11553,58835,45904
13388,14410,13784,15079,13558,16241,9941,53534,52631,11548,58832,45922
13392,14437,13778,15033,13546,16227,9948,53466,52654,11552,58802,45871
13385,14414,13738,15089,13524,16247,9942,53455,52615,11542,58760,45906
13411,14471,13754,15083,13537,16265,9942,53508,52680,11546,58882,45903
13411,14443,13753,15087,13501,16253,9965,53470,52655,11562,58795,45972
13401,14446,13729,15042,13467,16227,9970,53382,52615,11555,58693,45915
13403,14433,13747,15072,13445,16234,9925,53405,52603,11555,58704,45891
13397,14438,13748,15152,13416,16248,9904,53490,52518,11546,58757,45879
13418,14486,13760,15071,13404,16277,9959,53423,52659,11545,58745,45893
13427,14449,13772,15084,13389,16274,9953,53472,52611,11554,58705,45975
13426,14419,13769,15069,13374,16350,9945,53443,52606,11555,58779,45972
13418,14405,13773,15044,13385,16369,9940,53490,52584,11582,58812,45914
13409,14423,13779,15068,13368,16349,9880,53447,52529,11585,58755,45913
13427,14414,13783,15043,13376,16327,9906,53460,52565,11642,58774,45974
13411,14440,13785,15093,13387,16352,9894,53513,52564,11591,58831,45945
13424,14435,13774,15053,13375,16327,9880,53397,52589,11601,58776,45881
13422,14424,13777,15086,13366,16342,9916,53508,52600,11638,58764,45995
13424,14421,13788,15034,13367,16363,9928,53465,52632,11643,58778,46049
13419,14435,13791,15087,13359,16352,9856,53505,52575,11646,58788,45959
13409,14408,13771,15139,13370,16344,9855,53564,52507,11642,58797,45945
13429,14400,13776,15069,13361,16369,9845,53473,52488,11612,58806,45853
13412,14432,13755,15026,13364,16335,9872,53427,52564,11654,58735,45935
13417,14414,13774,15093,13369,16350,9861,53500,52563,11652,58774,45963
13419,14397,13763,15077,13342,16322,9831,53419,52487,11622,58752,45852
13406,14420,13784,15107,13369,16345,9823,53520,52508,11651,58787,45899
13400,14408,13755,15111,13348,16316,9823,53483,52470,11676,58732,45879
13403,14409,13768,15119,13398,16350,9824,53548,52481,11646,58780,45898
13403,14386,13769,15041,13340,16349,9854,53448,52484,11633,58728,45866
13407,14404,13773,15122,13376,16315,9841,53520,52507,11643,58754,45917
13400,14394,13787,15040,13341,16322,9823,53421,52460,11625,58713,45846
13414,14389,13762,15087,13342,16345,9836,53500,52463,11663,58707,45893
13400,14369,13767,15060,13329,16322,9806,53423,52430,11661,58679,45854
13413,14412,13764,15094,13345,16383,9818,53520,52485,11658,58817,45869
13405,14384,13763,15025,13340,16366,9874,53415,52523,11656,58723,45918
13430,14397,13742,15142,13344,16350,9812,53507,52468,11652,58752,45910
13406,14371,13757,15061,13334,16335,9849,53474,52497,11635,58694,45925
13386,14400,13757,15065,13335,16354,9810,53420,52424,11635,58713,45817
13396,14377,13770,15032,13324,16327,9794,53452,52403,11655,58704,45843
13384,14367,13755,15081,13353,16350,9824,53468,52428,11646,58688,45875
13376,14371,13758,15066,13353,16311,9844,53443,52416,11625,58723,45801
13422,14370,13766,15049,13342,16344,9843,53453,52456,11617,58735,45815
13397,14397,13756,15064,13328,16345,9848,53410,52500,11618,58744,45821
13382,14411,13741,15082,13336,16357,9830,53445,52449,11622,58701,45847
13400,14348,13763,15070,13325,16326,9809,53433,52380,11612,58672,45816
13400,14365,13755,15068,13355,16329,9853,53448,52438,11609,58694,45814
13411,14395,13770,15065,13351,16314,9860,53474,52483,11606,58707,45873
13388,14422,13753,15099,13370,16305,9884,53487,52505,11619,58720,45922
13391,14400,13767,15020,13334,16348,9905,53397,52511,11602,58704,45905
13370,14411,13750,15089,13368,16311,9870,53461,52452,11582,58695,45863
