taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13586,14693,13943,15322,13591,16442,10302,54281,53507,11761,59397,47035
13637,14688,13948,15375,13605,16432,10285,54400,53509,11767,59450,47022
13612,14652,13957,15373,13583,16415,10306,54350,53445,11782,59418,47096
13584,14650,13958,15379,13580,16403,10301,54346,53403,11739,59387,47005
13596,14662,13959,15310,13569,16418,10264,54269,53413,11769,59380,47005
13613,14648,13970,15349,13590,16445,10328,54332,53454,11762,59449,47069
13640,14666,13960,15293,13580,16413,10298,54242,53519,11774,59371,47057
13671,14676,13997,15335,13565,16436,10306,54354,53533,11791,59452,47143
13607,14708,13971,15320,13589,16459,10272,54307,53482,11760,59479,47033
13647,14669,13985,15319,13586,16444,10339,54349,53533,11816,59458,47192
13647,14661,13964,15335,13577,16430,10319,54303,53510,11780,59428,47143
13640,14711,13982,15300,13578,16453,10322,54400,53517,11817,59469,47164
13619,14705,13974,15347,13586,16412,10298,54331,53524,11809,59386,47163
13650,14698,14005,15360,13561,16432,10333,54377,53594,11822,59416,47232
13630,14685,13987,15371,13577,16386,10272,54348,53482,11791,59367,47134
13658,14697,14004,15408,13575,16422,10304,54444,53536,11814,59433,47205
13666,14703,13999,15353,13599,16404,10239,54358,53519,11796,59476,47099
13622,14741,14001,15366,13612,16445,10297,54446,53633,11826,59481,47202
13703,14683,14014,15362,13582,16444,10292,54434,53607,11818,59457,47226
13645,14714,14023,15381,13566,16427,10274,54422,53557,11798,59466,47161
13632,14663,13993,15333,13580,16433,10261,54355,53469,11800,59423,47102
13644,14705,13981,15379,13600,16407,10297,54401,53548,11816,59430,47205
13613,14672,13992,15345,13575,16438,10268,54373,53462,11817,59393,47128
13645,14697,14013,15328,13617,16459,10287,54398,53576,11805,59516,47159
13664,14691,13977,15379,13640,16419,10294,54418,53597,11819,59524,47184
13664,14728,14002,15342,13586,16421,10264,54384,53627,11842,59440,47207
13638,14680,14019,15358,13581,16456,10212,54422,53484,11835,59475,47084
13634,14677,14021,15342,13603,16431,10292,54397,53514,11866,59445,47249
13658,14661,13991,15353,13588,16466,10331,54397,53570,11812,59470,47221
13659,14674,14021,15332,13634,16462,10247,54478,53551,11812,59522,47133
13643,14698,13997,15341,13591,16443,10323,54417,53551,11822,59464,47197
13675,14694,13997,15367,13617,16457,10308,54436,53648,11869,59526,47273
13614,14667,14010,15342,13594,16432,10266,54412,53486,11835,59397,47180
13659,14691,14000,15350,13601,16429,10282,54380,53551,11829,59503,47179
13615,14704,13984,15375,13604,16421,10276,54393,53537,11828,59436,47169
13653,14735,14008,15309,13604,16490,10302,54416,53590,11826,59540,47186
13653,14726,13981,15360,13582,16435,10287,54353,53602,11821,59492,47168
13629,14721,13985,15282,13602,16442,10273,54345,53549,11834,59470,47146
13657,14721,13971,15384,13585,16463,10283,54443,53587,11841,59523,47169
13652,14654,13970,15358,13573,16412,10265,54348,53474,11835,59392,47148
13672,14688,13965,15337,13577,16453,10245,54341,53521,11818,59486,47069
13661,14715,13948,15329,13617,16435,10280,54354,53557,11818,59465,47119
13647,14661,13986,15369,13589,16409,10292,54395,53523,11788,59441,47073
13620,14695,13966,15357,13593,16496,10279,54386,53548,11828,59540,47127
13654,14649,13981,15317,13576,16439,10279,54331,53480,11792,59413,47079
13647,14709,13955,15341,13627,16416,10282,54339,53547,11792,59512,47070
13646,14691,13959,15320,13602,16429,10283,54286,53536,11797,59504,47058
13660,14709,13952,15344,13602,16447,10310,54349,53581,11779,59518,47096
13662,14706,13973,15317,13607,16456,10332,54346,53589,11810,59498,47141
13680,14720,13953,15326,13594,16443,10337,54298,53635,11781,59506,47118
13634,14677,13943,15321,13591,16407,10295,54286,53503,11764,59405,47018
13663,14700,13976,15363,13600,16404,10318,54423,53557,11791,59457,47151
13644,14699,13947,15334,13609,16406,10304,54322,53571,11772,59471,47060
13696,14686,13959,15372,13604,16402,10295,54379,53598,11787,59452,47107
13673,14697,13974,15330,13602,16429,10321,54344,53620,11767,59474,47090
13685,14709,13979,15345,13619,16440,10284,54398,53616,11781,59551,47101
13669,14678,13974,15329,13601,16421,10289,54360,53526,11780,59482,47085
13649,14682,13973,15354,13610,16477,10294,54341,53560,11773,59529,47060
13684,14713,13953,15362,13588,16441,10279,54327,53582,11770,59528,47080
13655,14690,13994,15341,13626,16400,10281,54369,53550,11779,59491,47076
13648,14718,13944,15322,13616,16401,10290,54261,53597,11763,59458,47026
13673,14709,13972,15297,13588,16427,10273,54295,53594,11766,59455,47029
13622,14669,13974,15294,13595,16414,10233,54295,53460,11736,59403,46912
13616,14668,13970,15301,13589,16414,10271,54288,53469,11762,59364,47021
13622,14713,13955,15310,13597,16412,10239,54264,53515,11746,59436,46926
13611,14697,13965,15342,13588,16426,10260,54299,53480,11750,59380,47001
13654,14716,13984,15331,13598,16389,10267,54334,53557,11770,59450,47036
13644,14686,13979,15296,13586,16423,10247,54252,53527,11748,59415,46975
13638,14662,13973,15322,13602,16436,10249,54293,53483,11767,59446,47005
13620,14676,13984,15333,13581,16408,10250,54294,53464,11727,59352,46973
13635,14676,13969,15284,13584,16394,10231,54204,53511,11775,59364,46966
13636,14682,13945,15311,13580,16401,10243,54224,53483,11740,59401,46950
13610,14674,13968,15326,13598,16442,10236,54305,53492,11760,59431,46972
13703,14685,13964,15373,13604,16417,10251,54340,53577,11771,59492,47043
13628,14650,13961,15347,13634,16359,10238,54307,53431,11737,59384,46961
13688,14692,13966,15320,13598,16400,10271,54309,53546,11745,59426,47024
13630,14691,13973,15309,13588,16423,10256,54295,53508,11742,59455,46947
13648,14717,13954,15327,13584,16473,10269,54342,53591,11752,59446,47039
13633,14690,13957,15296,13604,16428,10252,54272,53516,11765,59402,46995
13649,14732,13972,15354,13597,16433,10247,54352,53549,11744,59481,46993
13644,14688,13953,15327,13603,16410,10267,54280,53469,11760,59477,46999
13619,14664,13949,15361,13588,16426,10282,54325,53463,11761,59441,47023
13637,14642,13958,15291,13607,16452,10229,54263,53466,11752,59455,46932
13682,14708,13968,15338,13602,16418,10275,54348,53604,11748,59442,47073
13658,14670,13931,15358,13589,16361,10250,54236,53501,11731,59368,46966
13633,14676,13976,15294,13598,16431,10295,54261,53522,11774,59440,47033
13677,14664,13967,15295,13610,16399,10284,54270,53526,11749,59423,46999
13657,14701,13977,15359,13613,16402,10308,54330,53611,11757,59505,47067
13694,14694,13981,15363,13591,16419,10281,54350,53578,11768,59457,47087
13666,14735,13971,15349,13598,16460,10277,54355,53605,11785,59522,47098
13690,14734,13974,15302,13613,16445,10298,54280,53692,11776,59517,47097
13651,14714,13980,15349,13609,16474,10332,54443,53614,11823,59542,47178
13670,14727,13971,15347,13620,16437,10329,54365,53652,11773,59523,47133
13677,14693,13963,15357,13617,16456,10307,54407,53621,11801,59538,47156
13686,14711,13995,15347,13619,16420,10340,54426,53634,11790,59520,47204
13697,14750,13998,15350,13628,16443,10349,54468,53724,11789,59584,47225
13726,14731,14001,15375,13644,16481,10379,54482,53763,11808,59626,47316
13766,14729,13998,15385,13637,16502,10353,54505,53805,11835,59717,47328
13764,14721,13987,15381,13640,16449,10336,54460,53754,11837,59621,47302
13738,14726,14002,15369,13635,16453,10374,54489,53759,11851,59586,47370
13745,14716,14006,15359,13674,16499,10364,54512,53810,11842,59675,47343
13746,14735,14001,15417,13671,16496,10404,54614,53829,11869,59702,47476
13778,14730,13990,15390,13632,16474,10368,54513,53813,11848,59650,47406
13740,14795,14019,15405,13626,16540,10405,54622,53849,11854,59721,47451
13758,14761,13997,15389,13631,16479,10392,54522,53816,11839,59652,47410
13796,14718,14014,15411,13673,16476,10351,54603,53806,11875,59726,47422
13761,14734,13990,15405,13643,16469,10347,54539,53803,11855,59634,47422
13803,14775,14015,15400,13641,16530,10412,54623,53947,11905,59727,47586
13767,14799,13992,15425,13662,16479,10369,54602,53913,11868,59645,47499
13807,14741,14020,15427,13626,16506,10389,54617,53870,11888,59661,47552
13804,14740,13998,15427,13628,16476,10403,54620,53837,11906,59682,47538
13819,14741,14002,15427,13618,16499,10372,54607,53866,11926,59681,47576
13806,14757,13993,15416,13665,16480,10391,54566,53884,11891,59736,47523
13802,14784,14014,15433,13652,16521,10421,54677,53968,11915,59734,47621
13776,14750,14020,15456,13666,16489,10363,54687,53854,11906,59682,47522
13781,14809,13987,15416,13655,16518,10392,54642,53970,11982,59710,47655
13824,14773,14009,15462,13653,16520,10381,54685,53941,11948,59753,47661
13802,14769,14020,15448,13651,16493,10390,54702,53867,11933,59711,47624
13823,14752,14020,15446,13678,16502,10373,54691,53935,11960,59746,47617
13804,14790,14009,15485,13688,16505,10361,54712,53953,11956,59772,47655
13789,14795,13988,15428,13670,16495,10422,54676,53945,11939,59672,47685
13847,14787,13998,15439,13652,16506,10379,54684,53985,11967,59693,47697
13781,14780,13993,15453,13636,16490,10370,54648,53855,11961,59667,47630
13863,14794,14023,15492,13675,16503,10393,54816,54021,11965,59790,47738
13818,14760,14025,15440,13658,16493,10380,54742,53922,11943,59679,47671
13851,14801,13999,15462,13651,16479,10395,54699,54014,11985,59686,47751
13828,14813,14006,15446,13655,16500,10404,54744,54002,11988,59731,47724
13883,14812,13993,15440,13656,16500,10396,54673,54052,11963,59718,47803
13863,14791,13995,15449,13639,16489,10366,54721,53948,11958,59708,47680
13832,14787,14003,15457,13677,16499,10380,54723,53962,11939,59754,47695
13843,14753,14014,15466,13650,16518,10417,54777,53932,11974,59699,47767
13822,14795,14016,15505,13655,16463,10365,54813,53915,11969,59715,47677
13864,14814,13991,15446,13681,16484,10410,54724,54030,12001,59724,47785
13862,14771,14007,15502,13661,16469,10453,54768,54062,12032,59699,47845
13850,14776,14011,15457,13634,16474,10418,54751,53914,12019,59654,47820
13849,14767,14003,15468,13655,16499,10375,54757,53959,11989,59713,47711
13825,14829,13997,15436,13660,16478,10358,54725,53984,12017,59698,47743
13838,14780,13983,15484,13681,16506,10365,54755,53989,12010,59766,47728
13854,14771,13996,15475,13654,16488,10359,54731,53971,12005,59703,47733
13819,14792,13986,15464,13673,16485,10383,54732,53996,12012,59705,47742
13812,14760,14024,15450,13633,16436,10351,54690,53836,11981,59591,47671
13856,14765,13995,15462,13675,16536,10363,54730,53972,11973,59764,47668
13861,14766,13978,15455,13650,16532,10383,54689,53999,12015,59744,47727
13852,14753,13997,15412,13646,16475,10363,54642,53915,11974,59673,47603
13841,14774,14008,15431,13666,16516,10390,54675,53949,11954,59768,47616
13815,14803,13997,15421,13671,16516,10380,54643,53971,11940,59746,47561
13789,14747,13996,15438,13639,16485,10325,54638,53811,11938,59671,47453
13818,14752,14010,15381,13651,16489,10358,54580,53858,11932,59688,47473
13804,14708,14016,15392,13657,16529,10341,54597,53818,11871,59739,47336
13772,14781,13996,15396,13665,16510,10268,54576,53869,11879,59780,47260
13734,14723,14004,15317,13642,16469,10306,54421,53768,11911,59559,47302
13791,14757,14002,15380,13643,16495,10317,54542,53849,11876,59696,47315
13734,14729,13985,15363,13641,16480,10288,54469,53726,11885,59634,47230
13744,14754,13998,15341,13641,16508,10314,54516,53753,11861,59660,47221
13752,14726,13987,15333,13630,16461,10305,54427,53729,11869,59598,47239
13758,14753,13990,15413,13661,16483,10355,54549,53815,11843,59735,47279
13727,14745,13968,15342,13626,16462,10307,54412,53750,11889,59525,47278
13741,14719,13950,15383,13638,16440,10284,54426,53699,11833,59589,47162
13678,14723,13961,15323,13616,16474,10297,54360,53635,11806,59525,47104
13712,14693,13988,15335,13617,16429,10290,54373,53623,11809,59502,47120
13703,14709,13931,15322,13620,16411,10252,54271,53573,11802,59474,47060
13679,14723,13957,15333,13599,16443,10293,54335,53634,11819,59492,47112
13700,14716,13945,15345,13598,16449,10285,54345,53614,11791,59551,47043
13696,14710,13928,15313,13596,16451,10321,54283,53687,11813,59468,47137
13643,14655,13935,15355,13595,16390,10253,54282,53500,11782,59380,46986
13704,14667,13971,15293,13601,16387,10254,54257,53533,11782,59349,47062
13682,14642,13951,15323,13593,16418,10257,54299,53508,11767,59416,47018
13706,14675,13965,15309,13602,16403,10289,54345,53588,11802,59423,47114
13695,14696,13958,15329,13596,16445,10320,54325,53596,11782,59471,47135
13681,14694,13970,15289,13589,16430,10278,54314,53586,11781,59440,47049
13683,14687,13959,15333,13578,16422,10267,54266,53511,11728,59400,47003
13649,14661,13942,15271,13581,16389,10255,54208,53437,11731,59341,46941
13651,14603,13949,15320,13589,16397,10234,54273,53401,11742,59371,46953
13642,14694,13952,15352,13613,16458,10257,54292,53544,11755,59495,47034
13636,14644,13961,15315,13585,16401,10274,54263,53462,11751,59383,47026
13645,14682,13956,15358,13586,16407,10244,54310,53524,11782,59412,47018
13607,14679,13959,15290,13569,16418,10246,54255,53442,11738,59383,46946
13586,14665,13972,15355,13595,16423,10268,54320,53411,11721,59408,46991
13650,14675,13999,15333,13603,16384,10285,54345,53523,11737,59443,47037
13614,14658,13973,15338,13607,16391,10254,54282,53476,11729,59356,46976
13599,14690,13992,15325,13591,16390,10266,54279,53450,11766,59417,46986
13581,14706,13998,15349,13596,16458,10327,54368,53519,11741,59480,47033
13593,14664,13981,15322,13594,16392,10278,54279,53420,11730,59360,46954
13605,14668,14009,15328,13589,16403,10253,54324,53435,11728,59393,46953
13612,14674,14040,15348,13593,16392,10271,54352,53429,11744,59412,46984
13637,14728,14036,15369,13621,16440,10291,54414,53612,11737,59508,47016
13611,14730,14020,15344,13596,16404,10339,54364,53565,11756,59442,47067
13639,14668,14006,15345,13627,16457,10297,54359,53557,11731,59535,46973
13595,14719,14033,15383,13600,16439,10259,54425,53479,11753,59452,47038
13601,14685,14035,15363,13616,16486,10298,54447,53510,11747,59514,47042
13636,14685,14035,15290,13603,16423,10294,54283,53546,11756,59452,46993
13652,14715,14027,15378,13619,16435,10287,54470,53596,11781,59499,47099
13617,14729,14047,15383,13613,16442,10322,54445,53633,11769,59543,47100
13614,14731,14042,15425,13605,16426,10345,54481,53587,11744,59548,47103
13630,14696,14046,15316,13586,16432,10329,54396,53536,11763,59457,47055
13597,14662,14031,15354,13591,16460,10309,54404,53462,11749,59498,47014
13633,14738,14042,15381,13616,16392,10279,54405,53593,11734,59480,47011
13663,14717,14062,15384,13608,16442,10335,54476,53636,11758,59534,47131
13641,14722,14049,15373,13609,16445,10313,54417,53646,11761,59539,47085
13639,14711,14041,15387,13628,16451,10312,54392,53611,11755,59549,47063
13593,14654,14046,15322,13594,16419,10332,54350,53466,11754,59391,47060
13646,14688,14017,15317,13605,16412,10301,54350,53517,11734,59446,46977
13618,14709,14033,15333,13594,16416,10322,54358,53555,11750,59489,46998
13623,14706,14050,15343,13613,16429,10301,54381,53543,11729,59465,46994
13620,14718,14025,15371,13595,16413,10376,54381,53568,11740,59462,47088
13639,14722,14024,15272,13575,16411,10280,54244,53575,11720,59401,46973
13600,14682,14029,15301,13593,16376,10277,54281,53414,11710,59398,46894
13584,14674,13974,15326,13567,16405,10268,54269,53393,11722,59340,46934
13592,14691,14030,15292,13578,16370,10258,54257,53397,11713,59337,46868
13571,14684,13991,15351,13560,16381,10254,54276,53443,11728,59336,46905
13576,14658,13986,15291,13562,16378,10301,54210,53402,11704,59276,46938
13605,14648,14030,15292,13557,16384,10281,54303,53361,11711,59333,46912
13597,14706,13994,15298,13572,16380,10230,54242,53409,11705,59369,46840
13591,14662,14018,15284,13577,16409,10258,54275,53384,11718,59342,46886
13598,14657,13975,15291,13564,16371,10312,54209,53405,11714,59284,46918
13579,14688,14012,15316,13593,16386,10268,54301,53456,11718,59335,46929
13596,14656,14003,15260,13573,16393,10311,54222,53434,11712,59307,46923
13601,14661,14019,15298,13552,16401,10342,54271,53458,11728,59306,46992
13570,14655,14006,15333,13564,16392,10275,54320,53330,11712,59367,46909
13592,14677,14010,15342,13566,16429,10371,54360,53444,11746,59404,47049
13578,14651,14010,15311,13567,16446,10310,54319,53366,11721,59385,46944
13615,14677,14023,15352,13591,16413,10370,54413,53434,11747,59426,47092
13584,14697,14039,15342,13596,16407,10395,54397,53449,11720,59387,47063
13613,14672,14043,15361,13576,16417,10407,54478,53527,11760,59418,47142
13566,14618,14036,15303,13559,16375,10442,54358,53326,11754,59238,47128
13575,14647,14023,15334,13565,16411,10403,54396,53380,11737,59358,47085
13571,14646,14012,15287,13574,16412,10375,54323,53389,11749,59340,47046
13580,14667,14015,15373,13576,16417,10439,54450,53392,11763,59368,47158
13580,14661,14003,15357,13571,16366,10483,54411,53410,11748,59268,47204
13575,14676,14020,15326,13588,16385,10454,54444,53420,11765,59321,47146
