taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13554,14561,13952,15210,13526,16349,10175,54036,53159,11679,59106,46761
13543,14583,13996,15281,13552,16352,10160,54172,53154,11689,59222,46717
13526,14577,13968,15212,13516,16375,10182,54075,53127,11680,59149,46733
13539,14608,13965,15287,13540,16378,10199,54148,53183,11677,59228,46780
13539,14588,13972,15259,13523,16384,10200,54127,53191,11684,59158,46809
13574,14566,13963,15275,13544,16378,10199,54148,53218,11684,59236,46839
13550,14565,13989,15271,13514,16380,10151,54177,53119,11690,59184,46785
13518,14525,13970,15254,13513,16358,10174,54094,53072,11684,59110,46768
13525,14571,13978,15263,13520,16339,10150,54073,53125,11671,59139,46718
13547,14603,13977,15293,13542,16385,10199,54193,53225,11705,59239,46834
13575,14621,13975,15233,13528,16341,10181,54101,53252,11703,59182,46821
13542,14608,13985,15300,13526,16378,10147,54147,53163,11694,59193,46810
13536,14571,13979,15274,13533,16321,10195,54134,53112,11670,59162,46774
13517,14556,13959,15296,13530,16407,10183,54129,53117,11700,59242,46802
13518,14552,13963,15258,13527,16383,10167,54102,53122,11696,59174,46759
13544,14620,13957,15284,13540,16367,10172,54145,53168,11713,59214,46860
13547,14600,13977,15264,13524,16399,10164,54173,53150,11718,59253,46803
13533,14572,13961,15311,13499,16378,10174,54125,53180,11693,59174,46837
13523,14578,13939,15257,13519,16368,10124,54089,53078,11711,59179,46736
13532,14546,13951,15279,13521,16375,10149,54138,53093,11686,59191,46729
13526,14568,13950,15284,13520,16366,10176,54133,53092,11711,59182,46824
13529,14578,13958,15250,13542,16405,10181,54123,53187,11727,59260,46830
13536,14592,13947,15279,13519,16389,10156,54146,53167,11719,59195,46853
13536,14534,13962,15281,13517,16375,10184,54123,53119,11697,59185,46801
13523,14569,13981,15234,13521,16354,10129,54107,53089,11708,59163,46736
13521,14578,13952,15254,13492,16391,10144,54117,53108,11757,59154,46790
13526,14531,13937,15232,13518,16339,10184,54078,53077,11725,59132,46782
13539,14584,13957,15267,13524,16383,10206,54155,53165,11744,59222,46869
13534,14592,13980,15264,13523,16404,10176,54199,53176,11720,59227,46795
13544,14596,13948,15281,13519,16399,10230,54153,53215,11726,59254,46905
13558,14618,13954,15263,13519,16382,10154,54152,53203,11727,59209,46821
13521,14564,13965,15263,13525,16358,10161,54150,53120,11736,59179,46819
13529,14531,13946,15249,13553,16355,10158,54093,53077,11716,59197,46783
13549,14589,13970,15250,13521,16361,10128,54115,53178,11722,59206,46766
13557,14624,13938,15248,13537,16404,10151,54113,53250,11721,59229,46815
13536,14619,13950,15303,13529,16385,10178,54200,53204,11714,59247,46820
13520,14559,13939,15246,13524,16385,10146,54112,53122,11756,59197,46790
13518,14568,13949,15255,13535,16358,10171,54105,53138,11714,59188,46816
13529,14576,13954,15279,13541,16377,10163,54178,53132,11739,59243,46849
13542,14617,13968,15248,13533,16391,10201,54125,53269,11732,59290,46864
13552,14586,13968,15193,13571,16378,10176,54022,53252,11708,59252,46795
13535,14569,13962,15265,13538,16420,10187,54175,53155,11700,59271,46824
13536,14545,13966,15264,13530,16349,10186,54134,53097,11679,59180,46786
13515,14593,13940,15279,13532,16349,10162,54090,53137,11713,59188,46784
13535,14557,13951,15247,13529,16363,10148,54066,53132,11677,59175,46731
13559,14576,13947,15288,13541,16337,10185,54130,53178,11742,59199,46849
13551,14584,13961,15232,13535,16368,10204,54109,53228,11709,59206,46804
13578,14571,13983,15317,13518,16345,10186,54192,53188,11711,59206,46849
13511,14523,13915,15257,13526,16353,10128,54087,53031,11726,59120,46689
13562,14614,13964,15292,13539,16378,10145,54145,53228,11695,59288,46754
13531,14563,13974,15236,13527,16354,10161,54101,53122,11687,59171,46725
13548,14579,13983,15251,13523,16391,10176,54119,53210,11704,59211,46760
13547,14559,13955,15264,13532,16332,10135,54071,53158,11721,59155,46736
13543,14614,13952,15247,13541,16356,10172,54090,53216,11701,59202,46765
13514,14564,13958,15259,13540,16329,10138,54097,53073,11681,59150,46697
13549,14591,13952,15280,13513,16366,10176,54099,53182,11682,59182,46732
13537,14573,13958,15227,13503,16340,10181,54021,53136,11677,59105,46694
13552,14598,13931,15192,13517,16349,10154,53968,53226,11688,59180,46629
13516,14548,13967,15235,13515,16331,10140,54015,53112,11665,59098,46618
13530,14568,13964,15265,13515,16346,10138,54071,53102,11689,59123,46656
13515,14536,13963,15207,13518,16315,10124,53983,53072,11671,59101,46583
13518,14557,13984,15179,13510,16327,10130,53980,53092,11677,59070,46618
13510,14616,13959,15243,13526,16309,10158,54029,53123,11662,59128,46609
13554,14590,13983,15238,13530,16346,10204,54097,53189,11698,59176,46764
13539,14587,13969,15235,13526,16341,10174,54054,53175,11673,59157,46706
13563,14576,13990,15307,13519,16349,10163,54155,53195,11700,59210,46746
13542,14570,13995,15269,13512,16333,10137,54120,53150,11692,59173,46704
13536,14536,13982,15258,13539,16350,10175,54087,53126,11684,59166,46718
13541,14561,13962,15245,13512,16347,10174,54053,53114,11672,59135,46692
13539,14582,14006,15261,13533,16380,10174,54168,53168,11683,59253,46709
13552,14577,13973,15255,13538,16341,10169,54098,53180,11669,59180,46687
13514,14607,13980,15256,13540,16389,10164,54138,53171,11675,59222,46714
13547,14557,13988,15252,13515,16300,10140,54066,53081,11678,59108,46683
13544,14614,13998,15272,13526,16338,10183,54138,53220,11698,59158,46798
13558,14573,13981,15244,13522,16337,10191,54121,53176,11697,59141,46765
13525,14612,13986,15291,13550,16402,10187,54139,53249,11684,59283,46755
13554,14563,13956,15266,13528,16338,10187,54068,53181,11687,59158,46781
13545,14603,13965,15229,13532,16391,10168,54112,53195,11707,59174,46769
13538,14585,13956,15275,13531,16348,10145,54109,53138,11674,59152,46712
13513,14568,13968,15267,13522,16330,10161,54121,53096,11696,59136,46727
13539,14550,13961,15268,13524,16319,10184,54083,53164,11704,59110,46789
13562,14581,13965,15290,13556,16371,10182,54140,53235,11686,59266,46802
13546,14575,13953,15251,13534,16398,10197,54155,53205,11694,59231,46805
13576,14575,13959,15298,13537,16348,10194,54173,53243,11690,59223,46810
13542,14548,13956,15266,13539,16366,10154,54119,53131,11694,59170,46740
13526,14592,13935,15312,13539,16366,10200,54148,53232,11724,59193,46882
13544,14593,13946,15265,13545,16374,10178,54134,53190,11685,59206,46780
13539,14613,13906,15287,13546,16348,10145,54084,53203,11695,59194,46773
13549,14615,13953,15251,13540,16362,10196,54103,53280,11694,59208,46791
13580,14650,13939,15279,13536,16342,10189,54092,53326,11696,59251,46838
13555,14578,13935,15250,13529,16348,10190,54051,53193,11681,59178,46785
13524,14593,13969,15256,13518,16346,10183,54107,53166,11682,59151,46811
13568,14585,13936,15253,13529,16379,10181,54072,53184,11672,59222,46758
13589,14607,13951,15307,13537,16380,10228,54142,53309,11691,59269,46865
13555,14594,13942,15288,13536,16352,10189,54104,53245,11719,59175,46853
13553,14617,13942,15249,13551,16374,10189,54071,53242,11700,59202,46829
13588,14563,13931,15257,13532,16334,10181,54085,53195,11684,59165,46823
13554,14596,13947,15254,13556,16351,10149,54078,53205,11673,59188,46751
13532,14593,13923,15246,13555,16324,10175,54067,53184,11691,59153,46799
13548,14625,13952,15281,13539,16374,10208,54122,53292,11692,59214,46874
13537,14613,13929,15262,13545,16345,10190,54068,53209,11674,59189,46796
13576,14603,13949,15286,13558,16356,10228,54132,53252,11676,59268,46840
13547,14632,13923,15273,13512,16333,10190,54038,53203,11668,59114,46794
13547,14572,13955,15296,13540,16330,10187,54107,53184,11661,59154,46789
13562,14554,13952,15285,13543,16322,10180,54078,53165,11646,59159,46753
13558,14576,13945,15280,13518,16390,10206,54104,53202,11657,59211,46787
13540,14590,13946,15218,13532,16311,10215,54018,53166,11664,59082,46787
13555,14567,13934,15245,13515,16360,10192,54027,53166,11666,59145,46750
13523,14566,13917,15242,13519,16317,10208,53994,53127,11647,59078,46688
13518,14607,13933,15280,13505,16308,10209,54067,53170,11667,59076,46746
13547,14556,13919,15313,13523,16360,10228,54111,53142,11665,59154,46822
13528,14594,13943,15299,13524,16378,10226,54163,53216,11717,59198,46857
13548,14597,13923,15254,13524,16356,10259,54082,53210,11679,59173,46841
13572,14576,13926,15313,13525,16340,10261,54163,53235,11696,59181,46880
13526,14542,13907,15272,13508,16315,10224,54063,53097,11675,59043,46780
13545,14552,13916,15333,13519,16355,10257,54167,53168,11692,59164,46869
13543,14571,13900,15251,13496,16376,10246,54051,53161,11673,59132,46811
13554,14526,13901,15323,13527,16361,10275,54118,53208,11664,59150,46865
13537,14586,13890,15274,13527,16335,10321,54098,53230,11683,59111,46904
13560,14597,13907,15306,13504,16348,10287,54123,53250,11694,59116,46891
13577,14583,13897,15267,13526,16383,10307,54126,53241,11684,59182,46913
13538,14589,13909,15324,13539,16415,10332,54198,53261,11669,59215,46974
13569,14586,13893,15275,13553,16336,10377,54150,53282,11693,59138,46996
13588,14587,13912,15349,13532,16356,10311,54242,53302,11683,59199,46959
13580,14623,13897,15329,13526,16380,10345,54219,53336,11692,59188,46977
13588,14611,13912,15326,13531,16326,10362,54206,53337,11705,59157,47038
13547,14585,13902,15323,13541,16363,10351,54199,53243,11686,59161,46988
13588,14581,13905,15355,13502,16375,10406,54229,53300,11689,59178,47065
13610,14596,13908,15301,13523,16377,10382,54217,53318,11676,59165,47011
13586,14595,13917,15350,13544,16417,10366,54343,53319,11695,59252,47062
13602,14607,13917,15325,13538,16366,10405,54249,53374,11708,59203,47055
13574,14650,13905,15365,13554,16366,10358,54265,53342,11688,59207,47041
13598,14602,13935,15323,13525,16393,10355,54269,53291,11677,59199,47035
13610,14625,13921,15367,13560,16346,10363,54311,53342,11703,59215,47091
13617,14603,13903,15357,13518,16387,10373,54257,53348,11699,59220,47081
13625,14648,13897,15377,13534,16383,10356,54304,53387,11694,59260,47115
13610,14635,13898,15299,13551,16360,10366,54193,53354,11697,59158,47083
13622,14633,13909,15351,13523,16381,10378,54248,53416,11696,59181,47129
13576,14641,13926,15325,13540,16367,10345,54284,53304,11709,59201,47094
13637,14636,13907,15337,13530,16364,10395,54247,53401,11701,59194,47145
13611,14597,13884,15335,13526,16327,10370,54229,53297,11707,59136,47136
13635,14601,13912,15327,13529,16371,10333,54243,53373,11715,59199,47107
13631,14661,13889,15384,13530,16378,10358,54297,53468,11727,59223,47162
13637,14599,13917,15360,13520,16375,10353,54290,53341,11712,59179,47157
13629,14615,13906,15344,13520,16331,10320,54234,53345,11718,59132,47114
13663,14604,13889,15365,13537,16310,10348,54242,53345,11701,59208,47109
13637,14629,13883,15307,13532,16350,10332,54160,53412,11716,59131,47102
13620,14675,13889,15357,13552,16332,10334,54233,53425,11705,59173,47110
13617,14647,13903,15332,13546,16389,10361,54268,53417,11718,59201,47151
13626,14613,13889,15318,13508,16360,10353,54205,53363,11715,59130,47140
13663,14634,13913,15288,13519,16344,10335,54183,53385,11705,59168,47112
13623,14599,13901,15327,13518,16389,10313,54223,53352,11702,59135,47130
13643,14607,13916,15299,13525,16333,10317,54172,53324,11704,59139,47118
13658,14649,13897,15312,13528,16373,10322,54158,53434,11713,59196,47089
13639,14603,13910,15324,13558,16380,10333,54242,53382,11715,59238,47119
13644,14635,13898,15293,13534,16407,10316,54157,53422,11733,59235,47139
13625,14658,13897,15263,13515,16341,10292,54144,53385,11708,59173,47031
13634,14629,13901,15318,13552,16375,10278,54187,53369,11705,59243,47062
13653,14605,13925,15329,13528,16380,10258,54236,53350,11724,59222,47045
13652,14690,13895,15321,13532,16362,10327,54194,53473,11726,59223,47114
13650,14625,13908,15288,13538,16338,10314,54190,53365,11715,59164,47098
13578,14633,13898,15287,13515,16380,10249,54169,53297,11728,59152,47043
13626,14630,13901,15298,13525,16352,10246,54138,53346,11700,59204,46940
13583,14622,13907,15349,13543,16378,10271,54207,53323,11713,59246,46993
13618,14645,13882,15317,13546,16414,10239,54160,53317,11717,59273,46970
13613,14635,13904,15304,13552,16337,10304,54155,53356,11727,59194,47050
13591,14635,13913,15236,13545,16379,10274,54102,53285,11719,59230,46933
13618,14636,13891,15339,13550,16420,10237,54225,53354,11745,59294,46981
13633,14600,13893,15241,13554,16339,10222,54064,53288,11713,59197,46880
13612,14589,13907,15286,13549,16389,10221,54101,53297,11700,59244,46867
13594,14608,13920,15244,13554,16358,10232,54095,53289,11701,59216,46840
13620,14601,13900,15315,13536,16388,10218,54169,53295,11726,59244,46906
13601,14647,13902,15246,13536,16332,10176,54030,53274,11702,59212,46798
13617,14620,13909,15302,13550,16348,10187,54102,53272,11721,59196,46853
13582,14606,13926,15223,13532,16351,10193,54044,53253,11722,59153,46833
13560,14581,13916,15256,13531,16355,10154,54087,53153,11703,59154,46762
13598,14592,13926,15215,13538,16393,10183,54044,53236,11680,59242,46779
13601,14600,13931,15279,13536,16390,10142,54094,53290,11708,59227,46813
13625,14595,13929,15238,13541,16368,10147,54041,53242,11691,59213,46789
13611,14591,13941,15302,13525,16361,10158,54125,53268,11704,59201,46836
13597,14624,13926,15269,13541,16337,10123,54093,53175,11698,59173,46785
13589,14630,13918,15294,13530,16354,10131,54087,53209,11676,59204,46746
13596,14588,13932,15221,13541,16336,10109,53994,53207,11676,59138,46712
13571,14642,13909,15273,13528,16358,10145,54021,53288,11685,59184,46744
13603,14574,13936,15270,13515,16382,10138,54055,53235,11685,59194,46774
13593,14612,13937,15281,13569,16370,10155,54103,53303,11684,59273,46748
13614,14626,13914,15283,13549,16342,10152,54051,53257,11685,59219,46794
13562,14628,13936,15266,13513,16371,10135,54069,53219,11674,59148,46748
13617,14586,13960,15224,13528,16375,10131,54043,53254,11677,59237,46729
